signal_date,execution_date,stage,asset_code,target_weight
20250630,20250701,executed,LOW_RISK,0.30000000000000004
20250701,20250702,executed,700307.TI,0.13999999999999999
20250701,20250702,executed,700569.TI,0.13999999999999999
20250701,20250702,executed,885741.TI,0.13999999999999999
20250701,20250702,executed,886045.TI,0.13999999999999999
20250701,20250702,executed,886103.TI,0.13999999999999999
20250701,20250702,executed,LOW_RISK,0.30000000000000004
20250702,20250703,executed,700307.TI,0.14070856297575451
20250702,20250703,executed,700569.TI,0.13821112423165688
20250702,20250703,executed,885741.TI,0.14010932119756753
20250702,20250703,executed,886045.TI,0.14088349164272013
20250702,20250703,executed,886103.TI,0.13927623645952394
20250702,20250703,executed,LOW_RISK,0.3008112634927771
20250703,20250704,executed,700569.TI,0.13999999999999999
20250703,20250704,executed,885663.TI,0.13999999999999999
20250703,20250704,executed,885741.TI,0.13999999999999999
20250703,20250704,executed,886045.TI,0.13999999999999999
20250703,20250704,executed,886103.TI,0.13999999999999999
20250703,20250704,executed,LOW_RISK,0.30000000000000004
20250704,20250707,executed,700569.TI,0.14175782244183618
20250704,20250707,executed,885663.TI,0.1397396430077362
20250704,20250707,executed,885741.TI,0.1394698483655111
20250704,20250707,executed,886045.TI,0.14021864531646722
20250704,20250707,executed,886103.TI,0.13920305943332922
20250704,20250707,executed,LOW_RISK,0.2996109814351201
20250707,20250708,executed,700569.TI,0.2
20250707,20250708,executed,885663.TI,0.2
20250707,20250708,executed,885741.TI,0.2
20250707,20250708,executed,886045.TI,0.2
20250707,20250708,executed,886103.TI,0.2
20250707,20250708,executed,LOW_RISK,0.0
20250708,20250709,executed,700569.TI,0.1995211133963615
20250708,20250709,executed,885663.TI,0.1996327204472543
20250708,20250709,executed,885741.TI,0.19972432574060123
20250708,20250709,executed,886045.TI,0.1993171925095255
20250708,20250709,executed,886103.TI,0.2018046479062576
20250708,20250709,executed,LOW_RISK,0.0
20250709,20250710,executed,700569.TI,0.19870212052107508
20250709,20250710,executed,885663.TI,0.2002995405463219
20250709,20250710,executed,885741.TI,0.2002142673661502
20250709,20250710,executed,886045.TI,0.20001732280397624
20250709,20250710,executed,886103.TI,0.20076674876247672
20250709,20250710,executed,LOW_RISK,-2.220446049250313e-16
20250710,20250711,executed,700569.TI,0.19731115113365022
20250710,20250711,executed,885663.TI,0.20118943137720624
20250710,20250711,executed,885741.TI,0.20062602566479534
20250710,20250711,executed,886045.TI,0.2005661139489384
20250710,20250711,executed,886103.TI,0.2003072778754099
20250710,20250711,executed,LOW_RISK,0.0
20250711,20250714,executed,700569.TI,0.1973419921373765
20250711,20250714,executed,885663.TI,0.20084943430112792
20250711,20250714,executed,885741.TI,0.20131609834156045
20250711,20250714,executed,886045.TI,0.20001280181789274
20250711,20250714,executed,886103.TI,0.20047967340204256
20250711,20250714,executed,LOW_RISK,-2.220446049250313e-16
20250714,20250715,executed,700305.TI,0.2
20250714,20250715,executed,700498.TI,0.2
20250714,20250715,executed,885663.TI,0.2
20250714,20250715,executed,886045.TI,0.2
20250714,20250715,executed,886103.TI,0.2
20250714,20250715,executed,LOW_RISK,0.0
20250715,20250716,executed,700305.TI,0.2
20250715,20250716,executed,700330.TI,0.2
20250715,20250716,executed,700421.TI,0.2
20250715,20250716,executed,700498.TI,0.2
20250715,20250716,executed,885663.TI,0.2
20250715,20250716,executed,LOW_RISK,0.0
20250716,20250717,executed,700305.TI,0.20063154423905663
20250716,20250717,executed,700330.TI,0.20054261578001997
20250716,20250717,executed,700421.TI,0.19949960744353937
20250716,20250717,executed,700498.TI,0.20010665467084093
20250716,20250717,executed,885663.TI,0.19921957786654318
20250716,20250717,executed,LOW_RISK,0.0
20250717,20250718,executed,700305.TI,0.20102318931339846
20250717,20250718,executed,700330.TI,0.20088429038037464
20250717,20250718,executed,700421.TI,0.19823396921046157
20250717,20250718,executed,700498.TI,0.19955431793653128
20250717,20250718,executed,885663.TI,0.2003042331592342
20250717,20250718,executed,LOW_RISK,-2.220446049250313e-16
20250718,20250721,executed,700305.TI,0.2008876600650675
20250718,20250721,executed,700330.TI,0.20100225393116417
20250718,20250721,executed,700421.TI,0.1977884076034174
20250718,20250721,executed,700498.TI,0.19983266587049955
20250718,20250721,executed,885663.TI,0.20048901252985152
20250718,20250721,executed,LOW_RISK,0.0
20250721,20250722,executed,700305.TI,0.20075231947084096
20250721,20250722,executed,700330.TI,0.20075999974899078
20250721,20250722,executed,700421.TI,0.19802062897190767
20250721,20250722,executed,700498.TI,0.19908946010763126
20250721,20250722,executed,885663.TI,0.20137759170062935
20250721,20250722,executed,LOW_RISK,0.0
20250722,20250723,executed,700305.TI,0.2018252214743355
20250722,20250723,executed,700330.TI,0.2022240542114415
20250722,20250723,executed,700421.TI,0.1966635374375693
20250722,20250723,executed,700498.TI,0.19807502860738554
20250722,20250723,executed,885663.TI,0.2012121582692682
20250722,20250723,executed,LOW_RISK,0.0
20250723,20250724,executed,700305.TI,0.20169855034138842
20250723,20250724,executed,700330.TI,0.2018725832141524
20250723,20250724,executed,700421.TI,0.19780668005801638
20250723,20250724,executed,700498.TI,0.1983296679637552
20250723,20250724,executed,885663.TI,0.20029251842268755
20250723,20250724,executed,LOW_RISK,0.0
20250724,20250725,executed,700305.TI,0.2009380341202019
20250724,20250725,executed,700330.TI,0.20093286409345384
20250724,20250725,executed,700421.TI,0.19701037779486116
20250724,20250725,executed,700498.TI,0.200612736586489
20250724,20250725,executed,885663.TI,0.20050598740499415
20250724,20250725,executed,LOW_RISK,0.0
20250725,20250728,executed,700305.TI,0.20019263136438784
20250725,20250728,executed,700330.TI,0.20000136789873194
20250725,20250728,executed,700421.TI,0.19840187872802514
20250725,20250728,executed,700498.TI,0.20022682519719925
20250725,20250728,executed,885663.TI,0.2011772968116558
20250725,20250728,executed,LOW_RISK,0.0
20250728,20250729,executed,700304.TI,0.2
20250728,20250729,executed,700305.TI,0.2
20250728,20250729,executed,700330.TI,0.2
20250728,20250729,executed,700421.TI,0.2
20250728,20250729,executed,885663.TI,0.2
20250728,20250729,executed,LOW_RISK,0.0
20250729,20250730,executed,700304.TI,0.2
20250729,20250730,executed,700421.TI,0.2
20250729,20250730,executed,883300.TI,0.2
20250729,20250730,executed,883302.TI,0.2
20250729,20250730,executed,885663.TI,0.2
20250729,20250730,executed,LOW_RISK,0.0
20250730,20250731,executed,700304.TI,0.2
20250730,20250731,executed,883300.TI,0.2
20250730,20250731,executed,883302.TI,0.2
20250730,20250731,executed,883303.TI,0.2
20250730,20250731,executed,885663.TI,0.2
20250730,20250731,executed,LOW_RISK,0.0
20250731,20250801,executed,700304.TI,0.20031007747535862
20250731,20250801,executed,883300.TI,0.19946875199216074
20250731,20250801,executed,883302.TI,0.20014685757202305
20250731,20250801,executed,883303.TI,0.2003290623105742
20250731,20250801,executed,885663.TI,0.19974525064988338
20250731,20250801,executed,LOW_RISK,0.0
20250801,20250804,executed,700304.TI,0.2
20250801,20250804,executed,700396.TI,0.2
20250801,20250804,executed,883300.TI,0.2
20250801,20250804,executed,883302.TI,0.2
20250801,20250804,executed,883303.TI,0.2
20250801,20250804,executed,LOW_RISK,0.0
20250804,20250805,executed,700304.TI,0.20017143162327844
20250804,20250805,executed,700396.TI,0.20035782517896436
20250804,20250805,executed,883300.TI,0.19965543514709147
20250804,20250805,executed,883302.TI,0.19948500843466457
20250804,20250805,executed,883303.TI,0.2003302996160013
20250804,20250805,executed,LOW_RISK,-2.220446049250313e-16
20250805,20250806,executed,700304.TI,0.20100131037743568
20250805,20250806,executed,700396.TI,0.19891568148215283
20250805,20250806,executed,883300.TI,0.19983273296189852
20250805,20250806,executed,883302.TI,0.19974469803264092
20250805,20250806,executed,883303.TI,0.20050557714587214
20250805,20250806,executed,LOW_RISK,0.0
20250806,20250807,executed,700304.TI,0.2017767032638301
20250806,20250807,executed,700396.TI,0.19754454258498153
20250806,20250807,executed,883300.TI,0.1998849435026298
20250806,20250807,executed,883302.TI,0.19971724725386494
20250806,20250807,executed,883303.TI,0.20107656339469362
20250806,20250807,executed,LOW_RISK,0.0
20250807,20250808,executed,700304.TI,0.2009226980145546
20250807,20250808,executed,700396.TI,0.20098406699745966
20250807,20250808,executed,883300.TI,0.19911002991429236
20250807,20250808,executed,883302.TI,0.19902370164195557
20250807,20250808,executed,883303.TI,0.1999595034317379
20250807,20250808,executed,LOW_RISK,-2.220446049250313e-16
20250808,20250811,executed,700304.TI,0.20075735331164712
20250808,20250811,executed,700396.TI,0.20064721537216249
20250808,20250811,executed,883300.TI,0.1991041403937236
20250808,20250811,executed,883302.TI,0.19921981166422667
20250808,20250811,executed,883303.TI,0.20027147925824015
20250808,20250811,executed,LOW_RISK,0.0
20250811,20250812,executed,700396.TI,0.2
20250811,20250812,executed,883300.TI,0.2
20250811,20250812,executed,883302.TI,0.2
20250811,20250812,executed,883303.TI,0.2
20250811,20250812,executed,885540.TI,0.2
20250811,20250812,executed,LOW_RISK,0.0
20250812,20250813,executed,700340.TI,0.2
20250812,20250813,executed,700396.TI,0.2
20250812,20250813,executed,883303.TI,0.2
20250812,20250813,executed,885540.TI,0.2
20250812,20250813,executed,885699.TI,0.2
20250812,20250813,executed,LOW_RISK,0.0
20250813,20250814,executed,700340.TI,0.19975670566371445
20250813,20250814,executed,700396.TI,0.19988368660471936
20250813,20250814,executed,883303.TI,0.20154372779870694
20250813,20250814,executed,885540.TI,0.19958478848021152
20250813,20250814,executed,885699.TI,0.1992310914526478
20250813,20250814,executed,LOW_RISK,-2.220446049250313e-16
20250814,20250815,executed,700340.TI,0.20168984002792256
20250814,20250815,executed,700396.TI,0.19838414206062688
20250814,20250815,executed,883303.TI,0.20137754253056708
20250814,20250815,executed,885540.TI,0.19889471856795007
20250814,20250815,executed,885699.TI,0.19965375681293349
20250814,20250815,executed,LOW_RISK,0.0
20250815,20250818,executed,700326.TI,0.2
20250815,20250818,executed,700340.TI,0.2
20250815,20250818,executed,883303.TI,0.2
20250815,20250818,executed,885540.TI,0.2
20250815,20250818,executed,885699.TI,0.2
20250815,20250818,executed,LOW_RISK,0.0
20250818,20250819,executed,700326.TI,0.20009838075418696
20250818,20250819,executed,700340.TI,0.200878426908169
20250818,20250819,executed,883303.TI,0.1989900188350622
20250818,20250819,executed,885540.TI,0.20015249518604702
20250818,20250819,executed,885699.TI,0.19988067831653486
20250818,20250819,executed,LOW_RISK,0.0
20250819,20250820,executed,700326.TI,0.2
20250819,20250820,executed,700340.TI,0.2
20250819,20250820,executed,700516.TI,0.2
20250819,20250820,executed,885540.TI,0.2
20250819,20250820,executed,885699.TI,0.2
20250819,20250820,executed,LOW_RISK,0.0
20250820,20250821,executed,700326.TI,0.19765136401857739
20250820,20250821,executed,700340.TI,0.19676805916993367
20250820,20250821,executed,700516.TI,0.20781429344534813
20250820,20250821,executed,885540.TI,0.1983837695125058
20250820,20250821,executed,885699.TI,0.19938251385363506
20250820,20250821,executed,LOW_RISK,0.0
20250821,20250822,executed,700326.TI,0.1968896320294301
20250821,20250822,executed,700340.TI,0.1992765930032595
20250821,20250822,executed,700516.TI,0.206728446248673
20250821,20250822,executed,885540.TI,0.19735268211516985
20250821,20250822,executed,885699.TI,0.1997526466034675
20250821,20250822,executed,LOW_RISK,0.0
20250822,20250825,executed,700326.TI,0.19710178813447946
20250822,20250825,executed,700340.TI,0.2017968277050718
20250822,20250825,executed,700516.TI,0.20666181582684898
20250822,20250825,executed,885540.TI,0.19584351649817242
20250822,20250825,executed,885699.TI,0.19859605183542736
20250822,20250825,executed,LOW_RISK,0.0
20250825,20250826,executed,700326.TI,0.2
20250825,20250826,executed,700340.TI,0.2
20250825,20250826,executed,700342.TI,0.2
20250825,20250826,executed,700516.TI,0.2
20250825,20250826,executed,885699.TI,0.2
20250825,20250826,executed,LOW_RISK,0.0
20250826,20250827,executed,700310.TI,0.2
20250826,20250827,executed,700326.TI,0.2
20250826,20250827,executed,700342.TI,0.2
20250826,20250827,executed,700516.TI,0.2
20250826,20250827,executed,885699.TI,0.2
20250826,20250827,executed,LOW_RISK,0.0
20250827,20250828,executed,700310.TI,0.20034814803414475
20250827,20250828,executed,700326.TI,0.19892028961244973
20250827,20250828,executed,700342.TI,0.20034815124761837
20250827,20250828,executed,700516.TI,0.2003648333343052
20250827,20250828,executed,885699.TI,0.20001857777148202
20250827,20250828,executed,LOW_RISK,0.0
20250828,20250829,executed,700310.TI,0.20056282338321485
20250828,20250829,executed,700326.TI,0.19866211918265048
20250828,20250829,executed,700342.TI,0.20056282091106503
20250828,20250829,executed,700516.TI,0.20071735001153163
20250828,20250829,executed,885699.TI,0.1994948865115381
20250828,20250829,executed,LOW_RISK,0.0
20250829,20250901,executed,700310.TI,0.20030214011061184
20250829,20250901,executed,700326.TI,0.19871922584271215
20250829,20250901,executed,700342.TI,0.20030213089486426
20250829,20250901,executed,700516.TI,0.20151904609782278
20250829,20250901,executed,885699.TI,0.19915745705398902
20250829,20250901,executed,LOW_RISK,0.0
20250901,20250902,executed,700310.TI,0.2
20250901,20250902,executed,700342.TI,0.2
20250901,20250902,executed,700418.TI,0.2
20250901,20250902,executed,700516.TI,0.2
20250901,20250902,executed,885699.TI,0.2
20250901,20250902,executed,LOW_RISK,0.0
20250902,20250903,executed,700310.TI,0.2
20250902,20250903,executed,700342.TI,0.2
20250902,20250903,executed,700418.TI,0.2
20250902,20250903,executed,884150.TI,0.2
20250902,20250903,executed,885699.TI,0.2
20250902,20250903,executed,LOW_RISK,0.0
20250903,20250904,executed,700310.TI,0.20002268116287183
20250903,20250904,executed,700342.TI,0.20002268116287183
20250903,20250904,executed,700418.TI,0.20005591660241184
20250903,20250904,executed,884150.TI,0.19903213531531133
20250903,20250904,executed,885699.TI,0.2008665857565332
20250903,20250904,executed,LOW_RISK,0.0
20250904,20250905,executed,700310.TI,0.20060868472687682
20250904,20250905,executed,700342.TI,0.20060868983300242
20250904,20250905,executed,700418.TI,0.2007486629303002
20250904,20250905,executed,884150.TI,0.19875128989778315
20250904,20250905,executed,885699.TI,0.19928267261203744
20250904,20250905,executed,LOW_RISK,0.0
20250905,20250908,executed,700310.TI,0.2
20250905,20250908,executed,700342.TI,0.2
20250905,20250908,executed,700418.TI,0.2
20250905,20250908,executed,700581.TI,0.2
20250905,20250908,executed,884150.TI,0.2
20250905,20250908,executed,LOW_RISK,0.0
20250908,20250909,executed,700310.TI,0.20007883200098098
20250908,20250909,executed,700342.TI,0.200078838656242
20250908,20250909,executed,700418.TI,0.20043988730494403
20250908,20250909,executed,700581.TI,0.20043989137204796
20250908,20250909,executed,884150.TI,0.19896255066578505
20250908,20250909,executed,LOW_RISK,0.0
20250909,20250910,executed,700310.TI,0.20018843418142973
20250909,20250910,executed,700342.TI,0.2001884403716573
20250909,20250910,executed,700418.TI,0.20055069092608244
20250909,20250910,executed,700581.TI,0.20055069818820404
20250909,20250910,executed,884150.TI,0.19852173633262654
20250909,20250910,executed,LOW_RISK,0.0
20250910,20250911,executed,700310.TI,0.20016497295485072
20250910,20250911,executed,700342.TI,0.20016498201539235
20250910,20250911,executed,700418.TI,0.20037024799620898
20250910,20250911,executed,700581.TI,0.20037025670160602
20250910,20250911,executed,884150.TI,0.19892954033194193
20250910,20250911,executed,LOW_RISK,0.0
20250911,20250912,executed,700310.TI,0.2000306249156365
20250911,20250912,executed,700342.TI,0.20003064117995698
20250911,20250912,executed,700418.TI,0.2000128000219248
20250911,20250912,executed,700581.TI,0.20001280491810713
20250911,20250912,executed,884150.TI,0.19991312896437455
20250911,20250912,executed,LOW_RISK,1.1102230246251565e-16
20250912,20250915,executed,700310.TI,0.20010641153294823
20250912,20250915,executed,700342.TI,0.200106417159564
20250912,20250915,executed,700418.TI,0.1998747872001895
20250912,20250915,executed,700581.TI,0.19987479391349244
20250912,20250915,executed,884150.TI,0.20003759019380582
20250912,20250915,executed,LOW_RISK,0.0
20250915,20250916,executed,700310.TI,0.20022512091994463
20250915,20250916,executed,700342.TI,0.20022512257404498
20250915,20250916,executed,700418.TI,0.20016995422318812
20250915,20250916,executed,700581.TI,0.2001699623947437
20250915,20250916,executed,884150.TI,0.19920983988807858
20250915,20250916,executed,LOW_RISK,0.0
20250916,20250917,executed,700310.TI,0.20009857311761547
20250916,20250917,executed,700342.TI,0.20009858112980772
20250916,20250917,executed,700418.TI,0.1996844946269551
20250916,20250917,executed,700581.TI,0.1996845059573854
20250916,20250917,executed,884150.TI,0.20043384516823626
20250916,20250917,executed,LOW_RISK,0.0
20250917,20250918,executed,700310.TI,0.2
20250917,20250918,executed,700324.TI,0.2
20250917,20250918,executed,700342.TI,0.2
20250917,20250918,executed,700418.TI,0.2
20250917,20250918,executed,700581.TI,0.2
20250917,20250918,executed,LOW_RISK,0.0
20250918,20250919,executed,700324.TI,0.2
20250918,20250919,executed,700581.TI,0.2
20250918,20250919,executed,881137.TI,0.2
20250918,20250919,executed,881145.TI,0.2
20250918,20250919,executed,884291.TI,0.2
20250918,20250919,executed,LOW_RISK,0.0
20250919,20250922,executed,700324.TI,0.2
20250919,20250922,executed,700500.TI,0.2
20250919,20250922,executed,881137.TI,0.2
20250919,20250922,executed,881145.TI,0.2
20250919,20250922,executed,884291.TI,0.2
20250919,20250922,executed,LOW_RISK,0.0
20250922,20250923,executed,700324.TI,0.19959736365484018
20250922,20250923,executed,700500.TI,0.19917908461191547
20250922,20250923,executed,881137.TI,0.19796282451579547
20250922,20250923,executed,881145.TI,0.2005085381498825
20250922,20250923,executed,884291.TI,0.20275218906756648
20250922,20250923,executed,LOW_RISK,-2.220446049250313e-16
20250923,20250924,executed,700324.TI,0.20057916493687666
20250923,20250924,executed,700500.TI,0.20103470995218453
20250923,20250924,executed,881137.TI,0.1951861126488238
20250923,20250924,executed,881145.TI,0.20139795989856993
20250923,20250924,executed,884291.TI,0.20180205256354525
20250923,20250924,executed,LOW_RISK,-2.220446049250313e-16
20250924,20250925,executed,700324.TI,0.1999455311387606
20250924,20250925,executed,700500.TI,0.1996487740535955
20250924,20250925,executed,881137.TI,0.19577446335992787
20250924,20250925,executed,881145.TI,0.20159197161288805
20250924,20250925,executed,884291.TI,0.20303925983482815
20250924,20250925,executed,LOW_RISK,0.0
20250925,20250926,executed,700324.TI,0.20024254854921505
20250925,20250926,executed,700500.TI,0.19812816457884086
20250925,20250926,executed,881137.TI,0.19730531199043166
20250925,20250926,executed,881145.TI,0.2022036958230899
20250925,20250926,executed,884291.TI,0.20212027905842267
20250925,20250926,executed,LOW_RISK,-2.220446049250313e-16
20250926,20250929,executed,700324.TI,0.19956237387467482
20250926,20250929,executed,700500.TI,0.1978382799984458
20250926,20250929,executed,881137.TI,0.19723146510331047
20250926,20250929,executed,881145.TI,0.20361423459272787
20250926,20250929,executed,884291.TI,0.20175364643084107
20250926,20250929,executed,LOW_RISK,0.0
20250929,20250930,executed,700324.TI,0.1988047139663653
20250929,20250930,executed,700500.TI,0.19723743982616726
20250929,20250930,executed,881137.TI,0.19867481228111836
20250929,20250930,executed,881145.TI,0.20352339273137426
20250929,20250930,executed,884291.TI,0.20175964119497475
20250929,20250930,executed,LOW_RISK,2.220446049250313e-16
20250930,20251009,executed,700324.TI,0.1984648015896882
20250930,20251009,executed,700500.TI,0.1970481546893021
20250930,20251009,executed,881137.TI,0.19865784180842347
20250930,20251009,executed,881145.TI,0.20408332179363103
20250930,20251009,executed,884291.TI,0.20174588011895514
20250930,20251009,executed,LOW_RISK,0.0
20251009,20251010,executed,700324.TI,0.19719377890545273
20251009,20251010,executed,700500.TI,0.2
20251009,20251010,executed,881137.TI,0.2
20251009,20251010,executed,881145.TI,0.2
20251009,20251010,executed,884291.TI,0.2
20251009,20251010,executed,LOW_RISK,0.002806221094547201
20251010,20251013,executed,700324.TI,0.2
20251010,20251013,executed,700500.TI,0.2
20251010,20251013,executed,884018.TI,0.2
20251010,20251013,executed,885663.TI,0.2
20251010,20251013,executed,885697.TI,0.2
20251010,20251013,executed,LOW_RISK,0.0
20251013,20251014,executed,700310.TI,0.2
20251013,20251014,executed,881125.TI,0.2
20251013,20251014,executed,884018.TI,0.2
20251013,20251014,executed,885663.TI,0.2
20251013,20251014,executed,885697.TI,0.2
20251013,20251014,executed,LOW_RISK,0.0
20251014,20251015,executed,700310.TI,0.20112452445565904
20251014,20251015,executed,881125.TI,0.1992508624323093
20251014,20251015,executed,884018.TI,0.20216429303414632
20251014,20251015,executed,885663.TI,0.19976741736347028
20251014,20251015,executed,885697.TI,0.19769290271441503
20251014,20251015,executed,LOW_RISK,0.0
20251015,20251016,executed,700310.TI,0.20045424863286554
20251015,20251016,executed,881125.TI,0.20435812187430746
20251015,20251016,executed,884018.TI,0.20098840723938324
20251015,20251016,executed,885663.TI,0.199710886641053
20251015,20251016,executed,885697.TI,0.19448833561239068
20251015,20251016,executed,LOW_RISK,1.1102230246251565e-16
20251016,20251017,executed,700310.TI,0.2010304107742113
20251016,20251017,executed,881125.TI,0.20402692645364812
20251016,20251017,executed,884018.TI,0.19945270710447796
20251016,20251017,executed,885663.TI,0.20025361003657122
20251016,20251017,executed,885697.TI,0.19523634563109135
20251016,20251017,executed,LOW_RISK,1.1102230246251565e-16
20251017,20251020,executed,700310.TI,0.20188898698800775
20251017,20251020,executed,881125.TI,0.2008415290166554
20251017,20251020,executed,884018.TI,0.2013857951949356
20251017,20251020,executed,885663.TI,0.19990868957745617
20251017,20251020,executed,885697.TI,0.19597499922294503
20251017,20251020,executed,LOW_RISK,1.1102230246251565e-16
20251020,20251021,executed,700310.TI,0.20121779718311508
20251020,20251021,executed,881125.TI,0.19892896256547501
20251020,20251021,executed,884018.TI,0.2062068281373664
20251020,20251021,executed,885663.TI,0.19929630916938185
20251020,20251021,executed,885697.TI,0.19435010294466168
20251020,20251021,executed,LOW_RISK,0.0
20251021,20251022,executed,700310.TI,0.19832055030516157
20251021,20251022,executed,881125.TI,0.19672816466542656
20251021,20251022,executed,884018.TI,0.2131437208372317
20251021,20251022,executed,885663.TI,0.19711417074599646
20251021,20251022,executed,885697.TI,0.19469339344618372
20251021,20251022,executed,LOW_RISK,0.0
20251022,20251023,executed,700310.TI,0.19421695713078993
20251022,20251023,executed,881125.TI,0.1912918949732371
20251022,20251023,executed,884018.TI,0.21713950185750236
20251022,20251023,executed,885663.TI,0.1934428549213516
20251022,20251023,executed,885697.TI,0.20390879111711913
20251022,20251023,executed,LOW_RISK,0.0
20251023,20251024,executed,700310.TI,0.19586960612297447
20251023,20251024,executed,881125.TI,0.19319519009642389
20251023,20251024,executed,884018.TI,0.2121484176119894
20251023,20251024,executed,885663.TI,0.19486674195189105
20251023,20251024,executed,885697.TI,0.20392004421672125
20251023,20251024,executed,LOW_RISK,0.0
20251024,20251027,executed,700310.TI,0.2
20251024,20251027,executed,700380.TI,0.2
20251024,20251027,executed,700499.TI,0.2
20251024,20251027,executed,881125.TI,0.2
20251024,20251027,executed,885663.TI,0.2
20251024,20251027,executed,LOW_RISK,0.0
20251027,20251028,executed,700310.TI,0.2
20251027,20251028,executed,700380.TI,0.2
20251027,20251028,executed,700499.TI,0.2
20251027,20251028,executed,884154.TI,0.2
20251027,20251028,executed,885663.TI,0.2
20251027,20251028,executed,LOW_RISK,0.0
20251028,20251029,executed,700310.TI,0.19889603583243967
20251028,20251029,executed,700380.TI,0.20101136449897397
20251028,20251029,executed,700499.TI,0.2006404755139427
20251028,20251029,executed,884154.TI,0.20129681791779377
20251028,20251029,executed,885663.TI,0.19815530623684985
20251028,20251029,executed,LOW_RISK,0.0
20251029,20251030,executed,700310.TI,0.1999666297326719
20251029,20251030,executed,700380.TI,0.19989579087795997
20251029,20251030,executed,700499.TI,0.2001257694767658
20251029,20251030,executed,884154.TI,0.20065271427094888
20251029,20251030,executed,885663.TI,0.19935909564165338
20251029,20251030,executed,LOW_RISK,0.0
20251030,20251031,executed,700310.TI,0.2
20251030,20251031,executed,700380.TI,0.2
20251030,20251031,executed,700499.TI,0.2
20251030,20251031,executed,884154.TI,0.2
20251030,20251031,executed,886072.TI,0.2
20251030,20251031,executed,LOW_RISK,0.0
20251031,20251103,executed,700380.TI,0.2
20251031,20251103,executed,700499.TI,0.2
20251031,20251103,executed,884154.TI,0.2
20251031,20251103,executed,885995.TI,0.2
20251031,20251103,executed,886072.TI,0.2
20251031,20251103,executed,LOW_RISK,0.0
20251103,20251104,executed,700380.TI,0.19947387722250204
20251103,20251104,executed,700499.TI,0.19960692412081962
20251103,20251104,executed,884154.TI,0.20043880555279103
20251103,20251104,executed,885995.TI,0.20087694707722165
20251103,20251104,executed,886072.TI,0.19960344602666566
20251103,20251104,executed,LOW_RISK,0.0
20251104,20251105,executed,700380.TI,0.1995352847662328
20251104,20251105,executed,700499.TI,0.20038383310259336
20251104,20251105,executed,884154.TI,0.20220185051064116
20251104,20251105,executed,885995.TI,0.1996349851748032
20251104,20251105,executed,886072.TI,0.19824404644572952
20251104,20251105,executed,LOW_RISK,0.0
20251105,20251106,executed,700380.TI,0.19909849739266974
20251105,20251106,executed,700499.TI,0.1998752762742966
20251105,20251106,executed,884154.TI,0.20289240794776797
20251105,20251106,executed,885995.TI,0.1999304284157253
20251105,20251106,executed,886072.TI,0.19820338996954032
20251105,20251106,executed,LOW_RISK,0.0
20251106,20251107,executed,700380.TI,0.19845017073302254
20251106,20251107,executed,700499.TI,0.2004771943196139
20251106,20251107,executed,884154.TI,0.20317352301384017
20251106,20251107,executed,885995.TI,0.19924991862438216
20251106,20251107,executed,886072.TI,0.19864919330914113
20251106,20251107,executed,LOW_RISK,1.1102230246251565e-16
20251107,20251110,executed,700380.TI,0.19949177878011135
20251107,20251110,executed,700499.TI,0.19998170976428128
20251107,20251110,executed,884154.TI,0.2017480575657394
20251107,20251110,executed,885995.TI,0.19917698015755272
20251107,20251110,executed,886072.TI,0.19960147373231513
20251107,20251110,executed,LOW_RISK,2.220446049250313e-16
20251110,20251111,executed,700380.TI,0.19961787146525228
20251110,20251111,executed,700499.TI,0.19967326393366439
20251110,20251111,executed,884154.TI,0.2011205135910343
20251110,20251111,executed,885995.TI,0.200063622268082
20251110,20251111,executed,886072.TI,0.19952472874196697
20251110,20251111,executed,LOW_RISK,0.0
20251111,20251112,executed,700380.TI,0.1995941025091493
20251111,20251112,executed,700499.TI,0.1993642544705671
20251111,20251112,executed,884154.TI,0.20111264766095166
20251111,20251112,executed,885995.TI,0.20095288958633686
20251111,20251112,executed,886072.TI,0.19897610577299502
20251111,20251112,executed,LOW_RISK,0.0
20251112,20251113,executed,700380.TI,0.19927164516307255
20251112,20251113,executed,700499.TI,0.1990392333142596
20251112,20251113,executed,884154.TI,0.20097991217019925
20251112,20251113,executed,885995.TI,0.20078694323998
20251112,20251113,executed,886072.TI,0.1999222661124885
20251112,20251113,executed,LOW_RISK,0.0
20251113,20251114,executed,700324.TI,0.2
20251113,20251114,executed,700380.TI,0.2
20251113,20251114,executed,885811.TI,0.2
20251113,20251114,executed,885995.TI,0.2
20251113,20251114,executed,886072.TI,0.2
20251113,20251114,executed,LOW_RISK,0.0
20251114,20251117,executed,700324.TI,0.19903765894414285
20251114,20251117,executed,700380.TI,0.20068829379779501
20251114,20251117,executed,885811.TI,0.19971176758514403
20251114,20251117,executed,885995.TI,0.20117621364070928
20251114,20251117,executed,886072.TI,0.19938606603220893
20251114,20251117,executed,LOW_RISK,-2.220446049250313e-16
20251117,20251118,executed,700324.TI,0.1986230306295153
20251117,20251118,executed,700380.TI,0.20031186245954044
20251117,20251118,executed,885811.TI,0.20056895370415267
20251117,20251118,executed,885995.TI,0.2019631474349938
20251117,20251118,executed,886072.TI,0.1985330057717979
20251117,20251118,executed,LOW_RISK,0.0
20251118,20251119,executed,700324.TI,0.2
20251118,20251119,executed,881284.TI,0.2
20251118,20251119,executed,885811.TI,0.2
20251118,20251119,executed,885814.TI,0.2
