asof_date,effective_from,sector_code,sector_name,etf_code,etf_name,index_code,index_name,listing_sessions,recent_completeness,median_amount20,n_obs,score_before_tracking_penalty,eligible_before_index_gap,reject_reason,corr120,corr60,beta,r2,tracking_error,tracking_error_rank,mapping_score,selected,runner_up_index_gap,effective_to
20190731,20190801,881155.TI,银行,512800.SH,华宝中证银行ETF,399986.SZ,中证银行,486,1.0,55018.4445,120,0.7588254585324489,True,,0.860805370972058,0.8690995601690742,0.8413577224832068,0.7409858866943424,0.09171629522765828,0.6666666666666666,0.6921587918657822,True,,20190902
20190731,20190801,885700.TI,军工,512660.SH,国泰中证军工ETF,399967.SZ,中证军工,726,1.0,70464.0685,120,0.6490326432966034,True,,0.7504957081794928,0.7571928720299245,1.4539920500950718,0.5632438079958388,0.11831536265217825,0.75,0.5740326432966034,True,,20190902
20190830,20190902,881155.TI,银行,512800.SH,华宝中证银行ETF,399986.SZ,中证银行,508,1.0,65518.3125,120,0.780807568406173,True,,0.8785072696017752,0.9031507207752422,0.9631527077375529,0.7717750227431662,0.06688752656436109,0.3333333333333333,0.7474742350728397,True,,20191008
20190830,20190902,885700.TI,军工,512660.SH,国泰中证军工ETF,399967.SZ,中证军工,748,1.0,111209.2825,120,0.6950392694000199,True,,0.8146602560921723,0.7526337657020372,1.4801155351777207,0.6636713328561629,0.10510947651171945,0.5,0.6450392694000199,True,,20191008
20190930,20191008,881155.TI,银行,512800.SH,华宝中证银行ETF,399986.SZ,中证银行,528,1.0,81660.106,120,0.7870187775910591,True,,0.8878424768060517,0.8994315985794701,0.9725330770837245,0.7882642636211049,0.06277552756566172,0.3333333333333333,0.7536854442577258,True,,20191101
20190930,20191008,885700.TI,军工,512660.SH,国泰中证军工ETF,399967.SZ,中证军工,768,1.0,166864.90649999998,120,0.6794934497819468,True,,0.7725126096823303,0.814883140492204,1.4061666449643284,0.5967757321182041,0.09356525702484517,0.5,0.6294934497819468,True,,20191101
20191031,20191101,881155.TI,银行,512800.SH,华宝中证银行ETF,399986.SZ,中证银行,546,1.0,98920.86300000001,120,0.8014101350337222,True,,0.8982959667668142,0.9248872202555448,0.9070712242987259,0.8069356439095254,0.05602853205194182,0.3333333333333333,0.7680768017003888,True,,20191202
20191031,20191101,885700.TI,军工,512660.SH,国泰中证军工ETF,399967.SZ,中证军工,786,1.0,72590.44649999999,120,0.6854804979391455,True,,0.7835399009883951,0.8064813239152493,1.430431657920718,0.613934776440904,0.08972381887183609,0.5,0.6354804979391454,True,,20191202
20191129,20191202,881155.TI,银行,512800.SH,华宝中证银行ETF,399986.SZ,中证银行,567,1.0,95236.7695,120,0.81277788106102,True,,0.910159871253225,0.9337571869938176,0.9448063248407299,0.8283909912396874,0.05257214697687616,0.3333333333333333,0.7794445477276867,True,,20200102
20191231,20200102,881121.TI,半导体,512480.SH,国联安中证全指半导体产品与设备ETF,H30184.CSI,中证半导体,139,1.0,61038.2635,120,0.771230832398639,True,,0.8653660028723056,0.9048763324936304,1.2605527601244149,0.7488583189271913,0.1361282961851466,1.0,0.671230832398639,True,,20200203
20191231,20200102,881155.TI,银行,512800.SH,华宝中证银行ETF,399986.SZ,中证银行,589,1.0,121402.375,120,0.800006369723984,True,,0.903067654175844,0.9045714577330514,0.8739102436076517,0.8155311880186611,0.053499566060443454,0.3333333333333333,0.7666730363906507,True,,20200203
20191231,20200102,885700.TI,军工,512660.SH,国泰中证军工ETF,399967.SZ,中证军工,829,1.0,91460.21549999999,120,0.6127848546677236,True,,0.7586653794926038,0.5884647648612927,1.45061157247024,0.5755731580406567,0.08139549788410898,0.25,0.5877848546677236,True,,20200203
