factor,month,mean_rank_ic,valid_days
factor_15,201606,-0.0792769085483377,20
factor_15,201607,-0.05777403357886122,21
factor_15,201608,-0.1209957592309714,23
factor_15,201609,-0.08987519375900463,20
factor_15,201610,-0.10179364217358353,16
factor_15,201611,-0.09809482374489012,22
factor_15,201612,-0.0697395360616642,22
factor_15,201701,-0.003761544275071027,18
factor_15,201702,-0.07732207488813657,18
factor_15,201703,0.013809347318623733,23
factor_15,201704,0.07802822277339237,18
factor_15,201705,0.0832144343510231,20
factor_15,201706,-0.09402662627661557,22
factor_15,201707,0.1026653201464567,21
factor_15,201708,-0.16372926402394314,23
factor_15,201709,-0.10152679563542939,21
factor_15,201710,0.07470565145004915,17
factor_15,201711,0.06343457785950693,22
factor_15,201712,-0.05471434294557259,21
factor_15,201801,0.0693100790471871,22
factor_15,201802,-0.187945562615758,15
factor_15,201803,-0.1416187017109745,22
factor_15,201804,-0.021763741504805784,18
factor_15,201805,-0.03221232636399504,22
factor_15,201806,-0.027704465687881975,20
factor_15,201807,-0.05902905521929089,22
factor_15,201808,-0.027090304764949977,23
factor_15,201809,0.010712372623784265,19
factor_15,201810,-0.1270554792588389,18
factor_15,201811,-0.17294713029718237,22
factor_15,201812,-0.08846959579290826,20
factor_15,201901,-0.000747334495290446,22
factor_15,201902,-0.1735459824063254,15
factor_15,201903,-0.1589376373428465,21
factor_15,201904,-0.08911944880306774,21
factor_15,201905,-0.037444997225705566,20
factor_15,201906,-0.09665121168552872,19
factor_15,201907,0.021217167409536882,23
factor_15,201908,-0.049153218318312916,22
factor_15,201909,-0.10842556650287867,20
factor_15,201910,0.020430439067633664,18
factor_15,201911,-0.031031523546421226,21
factor_15,201912,-0.06280671421381837,22
factor_15,202001,0.11099876730430394,16
factor_15,202002,-0.12976721521510132,20
factor_15,202003,-0.10801425679378318,22
factor_15,202004,0.040215064390148644,21
factor_15,202005,-0.04215618093162493,18
factor_15,202006,0.031049803625454547,20
factor_15,202007,-0.05391135732285702,23
factor_15,202008,-0.11909850844657191,21
factor_15,202009,-0.03268951017340575,22
factor_15,202010,0.013023341052347717,16
factor_15,202011,-0.05168705868655668,21
factor_15,202012,0.17644164149811042,23
factor_15,202101,0.02998882913063485,20
factor_15,202102,-0.19344340419766093,15
factor_15,202103,-0.09937642723376339,23
factor_15,202104,-0.034775179774128584,21
factor_15,202105,-0.0336683280045431,18
factor_15,202106,-0.05058455830806421,21
factor_15,202107,0.02335211146488236,22
factor_15,202108,-0.07904167884791834,22
factor_15,202109,-0.050588408307719636,20
factor_15,202110,0.04311900010315449,16
factor_15,202111,-0.15267251265690915,22
factor_15,202112,-0.14360080953551446,23
factor_15,202201,-0.04701641455018832,19
factor_15,202202,-0.07088627650025295,16
factor_15,202203,-0.008623183846029317,23
factor_15,202204,0.026007176351971986,19
factor_15,202205,-0.10300965037326901,19
factor_15,202206,-0.01824319807857949,21
factor_15,202207,-0.1305929181548009,21
factor_15,202208,-0.11747606646582515,23
factor_15,202209,-0.0006205461042426617,21
factor_15,202210,-0.1115078224505153,16
factor_15,202211,-0.11290093143154732,22
factor_15,202212,-0.015522080243703768,22
factor_15,202301,-0.11738079122491303,16
factor_15,202302,-0.09194185674322566,20
factor_15,202303,0.03029474607117834,23
factor_15,202304,-0.008268675094689362,19
factor_15,202305,-0.18782654205104493,20
factor_15,202306,-0.0985871081567103,20
factor_15,202307,-0.037452405691395504,21
factor_15,202308,-0.1635101584677005,23
factor_15,202309,-0.0668880367155977,20
factor_15,202310,-0.10696079193059059,17
factor_15,202311,-0.15886483724718137,22
factor_15,202312,-0.008876617124736363,21
factor_15,202401,0.1832813786884124,22
factor_15,202402,-0.15226735430899338,15
factor_15,202403,-0.14359339022155734,21
factor_15,202404,-0.045859057377171074,20
factor_15,202405,0.07438698110298594,20
factor_15,202406,-0.09904723449772497,19
factor_15,202407,-0.09296224465085906,23
factor_15,202408,-0.09669985753895759,22
factor_15,202409,-0.0604505103949715,19
factor_15,202410,-0.11413617407216053,18
factor_15,202411,-0.21693208069522318,21
factor_15,202412,-0.013991438862459526,22
factor_15,202501,-0.16851810889043453,18
factor_15,202502,-0.07891812973271789,18
factor_15,202503,-0.07601434012906651,21
factor_15,202504,-0.19799887394670906,21
factor_15,202505,-0.12026860168200383,19
factor_15,202506,-0.12501198374941858,20
factor_15,202507,-0.08226387826665083,23
factor_15,202508,0.001860847950213806,21
factor_15,202509,-0.004958992534903714,22
factor_15,202510,-0.14749369815395302,17
factor_15,202511,-0.033481706382583076,20
factor_15,202512,-0.002462592696224709,23
factor_16,201501,-0.023491644989597705,20
factor_16,201502,-0.007947988335177337,15
factor_16,201503,0.06676913897894173,22
factor_16,201504,0.14101634982207395,21
factor_16,201505,0.030827730513433838,20
factor_16,201506,0.17113544290031482,21
factor_16,201507,-0.15998528748820015,23
factor_16,201508,0.06465552482344264,21
factor_16,201509,-0.1358685846345691,20
factor_16,201510,0.011152810781857696,17
factor_16,201511,-0.0160012897084334,21
factor_16,201512,0.10493294041910418,23
factor_16,201601,-0.08838808911422753,20
factor_16,201602,0.03593705450051283,16
factor_16,201603,-0.11938391129187724,23
factor_16,201604,0.06040346675287618,20
factor_16,201605,-0.04674625592989675,21
factor_16,201606,0.04559331532808011,20
factor_16,201607,0.17537311588031623,21
factor_16,201608,0.10167094042574033,23
factor_16,201609,0.04994476940819382,20
factor_16,201610,0.07238563448638065,16
factor_16,201611,0.1817687682750833,22
factor_16,201612,0.07034519378244776,22
factor_16,201701,0.025844594111318717,18
factor_16,201702,0.12551454061034534,18
factor_16,201703,0.05645574293455114,23
factor_16,201704,0.06925898669860915,18
factor_16,201705,0.09682741696357938,20
factor_16,201706,0.011677335462507588,22
factor_16,201707,0.06444003127928814,21
factor_16,201708,0.04337155926185918,23
factor_16,201709,0.08401479069840051,21
factor_16,201710,0.09989732359934389,17
factor_16,201711,0.08527667138844651,22
factor_16,201712,-0.016255438260491036,21
factor_16,201801,0.10819182886526653,22
factor_16,201802,-0.20375028702946343,15
factor_16,201803,-0.05707662097053394,22
factor_16,201804,0.09182244438501698,18
factor_16,201805,0.014765207520684349,22
factor_16,201806,-0.02313139437202743,20
factor_16,201807,0.15479716532291476,22
factor_16,201808,0.03993016238470033,23
factor_16,201809,0.08008412904946559,19
factor_16,201810,-0.13971177448745745,18
factor_16,201811,0.042571004701943686,22
factor_16,201812,0.029197044270337515,20
factor_16,201901,0.03911303708101077,22
factor_16,201902,-0.15894770789362622,15
factor_16,201903,0.13126022107210616,21
factor_16,201904,0.1558394361996315,21
factor_16,201905,0.056373660861033945,20
factor_16,201906,0.06812120369059976,19
factor_16,201907,0.08025277319888305,23
factor_16,201908,-0.0354697196504286,22
factor_16,201909,0.1199379536527057,20
factor_16,201910,0.097019790507897,18
factor_16,201911,-0.010471429506109218,21
factor_16,201912,0.01096552133930037,22
factor_16,202001,-0.04429965285289248,16
factor_16,202002,-0.0024086000281186765,20
factor_16,202003,0.12024112102381034,22
factor_16,202004,0.035513763054346226,21
factor_16,202005,0.045138289448656325,18
factor_16,202006,0.04762267136237195,20
factor_16,202007,0.06579042762973959,23
factor_16,202008,0.15375177953951086,21
factor_16,202009,-0.02164824391172712,22
factor_16,202010,0.004066771708875444,16
factor_16,202011,0.14242932990027504,21
factor_16,202012,0.010138822952074049,23
factor_16,202101,0.050157932145862914,20
factor_16,202102,0.004651544002826262,15
factor_16,202103,0.04493335791002494,23
factor_16,202104,0.05755742160898055,21
factor_16,202105,-0.032175792318862834,18
factor_16,202106,0.016095462057877482,21
factor_16,202107,-0.023996529641629197,22
factor_16,202108,0.1014206348720267,22
factor_16,202109,0.11782305050154747,20
factor_16,202110,-0.0737828657440277,16
factor_16,202111,0.06281206688122792,22
factor_16,202112,0.1937395772388406,23
factor_16,202201,0.12522868063354137,19
factor_16,202202,0.035759524549123525,16
factor_16,202203,0.08691038981375136,23
factor_16,202204,0.05058451346598748,19
factor_16,202205,-0.003518782720443759,19
factor_16,202206,0.07745698822572751,21
factor_16,202207,0.038129961788404845,21
factor_16,202208,0.14779186856183124,23
factor_16,202209,0.053457284878870664,21
factor_16,202210,-0.07236153347183931,16
factor_16,202211,0.12392692412573668,22
factor_16,202212,0.003506665278225137,22
factor_16,202301,0.09125528082167099,16
factor_16,202302,0.133348729128423,20
factor_16,202303,0.03255522065105944,23
factor_16,202304,0.0950813077565472,19
factor_16,202305,-0.031324555319211606,20
factor_16,202306,0.029113445921143177,20
factor_16,202307,0.20636417635452325,21
factor_16,202308,0.03130079853459269,23
factor_16,202309,0.029559152539178252,20
factor_16,202310,0.053572439359218196,17
factor_16,202311,0.009550427474400124,22
factor_16,202312,0.07082230405234319,21
factor_16,202401,0.2655633121756915,22
factor_16,202402,-0.23130174592789896,15
factor_16,202403,-0.03817957293431293,21
factor_16,202404,0.016664130225215627,20
factor_16,202405,0.11553719561974951,20
factor_16,202406,0.03133057832649231,19
factor_16,202407,0.0740950979865067,23
factor_16,202408,0.09878428640248003,22
factor_16,202409,0.02194747216482391,19
factor_16,202410,0.010847645751730218,18
factor_16,202411,0.07717211607522456,21
factor_16,202412,0.20208545234508793,22
factor_16,202501,-0.11168419202322452,18
factor_16,202502,-0.03193177868951666,18
factor_16,202503,0.2439311312947932,21
factor_16,202504,-0.10561164589095802,21
factor_16,202505,0.06427316057999224,19
factor_16,202506,0.13185723057488893,20
factor_16,202507,0.11429441682631135,23
factor_16,202508,0.06426035301513403,21
factor_16,202509,0.03324589640586175,22
factor_16,202510,0.0789359487021408,17
factor_16,202511,0.0897025098556778,20
factor_16,202512,-0.01017202946892668,23
factor_17,201501,0.1671156982616614,20
factor_17,201502,0.07375929308907818,15
factor_17,201503,0.1410606734397131,22
factor_17,201504,0.08529957769632615,21
factor_17,201505,0.13856421284467868,20
factor_17,201506,-0.023876379358940946,21
factor_17,201507,0.16718901729340396,23
factor_17,201508,0.09084321289872843,21
factor_17,201509,0.13920629696803433,20
factor_17,201510,0.20227302521402743,17
factor_17,201511,0.20326315837616696,21
factor_17,201512,0.09423264067202598,23
factor_17,201601,0.12055701279580669,20
factor_17,201602,0.050720921718436215,16
factor_17,201603,0.20853921159209637,23
factor_17,201604,0.11989219047894,20
factor_17,201605,0.0402185009063612,21
factor_17,201606,0.09175800974400249,20
factor_17,201607,-0.051798733110866746,21
factor_17,201608,0.1130764801235433,23
factor_17,201609,0.06262996283594449,20
factor_17,201610,0.1234223223100638,16
factor_17,201611,0.023322329579311653,22
factor_17,201612,0.007555217327133504,22
factor_17,201701,-0.037872372078374336,18
factor_17,201702,0.09177481221310943,18
factor_17,201703,-0.0419454953402572,23
factor_17,201704,-0.08779961523260987,18
factor_17,201705,-0.12547387345796027,20
factor_17,201706,0.05197292473382593,22
factor_17,201707,-0.16217468253606304,21
factor_17,201708,0.17651051958067362,23
factor_17,201709,0.09477059675555954,21
factor_17,201710,-0.0933304716812527,17
factor_17,201711,-0.10745349552958929,22
factor_17,201712,0.03771732224103663,21
factor_17,201801,-0.10591926943982051,22
factor_17,201802,0.15534492453367657,15
factor_17,201803,0.14205042327008496,22
factor_17,201804,0.010413720637364964,18
factor_17,201805,0.031024041770403386,22
factor_17,201806,-0.014961963671450692,20
factor_17,201807,-0.06274098184664294,22
factor_17,201808,-0.02627187734933394,23
factor_17,201809,-0.0692993041742308,19
factor_17,201810,0.10124020768246783,18
factor_17,201811,0.07339713519313756,22
factor_17,201812,0.08876035683580415,20
factor_17,201901,-0.06381767996214427,22
factor_17,201902,0.13569422988619534,15
factor_17,201903,0.11448752526819819,21
factor_17,201904,0.07073146887629386,21
factor_17,201905,0.0343644675786521,20
factor_17,201906,0.05898487779693653,19
factor_17,201907,-0.03310780810533183,23
factor_17,201908,0.0142071523502689,22
factor_17,201909,0.10533164330915938,20
factor_17,201910,-0.057814166924182904,18
factor_17,201911,0.01589729792034874,21
factor_17,201912,0.06777680547942312,22
factor_17,202001,-0.10128949428986841,16
factor_17,202002,0.07967466441252691,20
factor_17,202003,0.08424994375360506,22
factor_17,202004,-0.027576113367439065,21
factor_17,202005,0.04979539434500945,18
factor_17,202006,-0.03934446440717347,20
factor_17,202007,0.016505717785950395,23
factor_17,202008,0.06878594970569253,21
factor_17,202009,0.04479798500733154,22
factor_17,202010,-0.017036653766098565,16
factor_17,202011,-0.0227035189636917,21
factor_17,202012,-0.17411789765433577,23
factor_17,202101,-0.01261256486142635,20
factor_17,202102,0.13757764913930481,15
factor_17,202103,0.0627759184507606,23
factor_17,202104,-0.00792863158345475,21
factor_17,202105,0.0658400919688333,18
factor_17,202106,0.03168080785713331,21
factor_17,202107,-0.060958834485894765,22
factor_17,202108,0.012339628920508239,22
factor_17,202109,-0.0005247968373539996,20
factor_17,202110,-0.02666982508964782,16
factor_17,202111,0.12362474967798814,22
factor_17,202112,0.07242349945031619,23
factor_17,202201,0.04110857193728638,19
factor_17,202202,0.04911433686350119,16
factor_17,202203,-0.0413182578966482,23
factor_17,202204,-0.05572620188300723,19
factor_17,202205,0.06037040990381772,19
factor_17,202206,-0.0009463248318771429,21
factor_17,202207,0.09604949389844689,21
factor_17,202208,0.026549857281588984,23
factor_17,202209,0.03416222059355552,21
factor_17,202210,0.05334249757982498,16
factor_17,202211,0.0769372910489417,22
factor_17,202212,0.014430291443342099,22
factor_17,202301,0.07652950635179573,16
factor_17,202302,0.012213789053047805,20
factor_17,202303,-0.051788184483432274,23
factor_17,202304,-0.022620793599918403,19
factor_17,202305,0.16044767211205962,20
factor_17,202306,0.07058920265784227,20
factor_17,202307,-0.0826117418298615,21
factor_17,202308,0.17851669666218745,23
factor_17,202309,0.040334001443681725,20
factor_17,202310,0.1115477512992791,17
factor_17,202311,0.15375316022300753,22
factor_17,202312,0.08981791737169346,21
factor_17,202401,-0.2622130650432522,22
factor_17,202402,0.13438103920192646,15
factor_17,202403,0.10314406059589976,21
factor_17,202404,-0.013101359207876395,20
factor_17,202405,-0.05939745318577657,20
factor_17,202406,0.08669085956995766,19
factor_17,202407,0.06933189131585378,23
factor_17,202408,0.05064917348892308,22
factor_17,202409,0.035227795726525596,19
factor_17,202410,0.13366451406424618,18
factor_17,202411,0.22418999194547096,21
factor_17,202412,-0.039766002262319515,22
factor_17,202501,0.14496656096774144,18
factor_17,202502,0.11172133783961057,18
factor_17,202503,-0.007779476788923659,21
factor_17,202504,0.15818499318123155,21
factor_17,202505,0.0861849251504738,19
factor_17,202506,0.08607411770419275,20
factor_17,202507,0.038694916980950664,23
factor_17,202508,-0.033361530468665405,21
factor_17,202509,-0.0035692542123940433,22
factor_17,202510,0.18099023903704897,17
factor_17,202511,0.020352109537873135,20
factor_17,202512,-0.023090139129849797,23
factor_18,201501,-0.04684195282038052,20
factor_18,201502,0.0074471129976915835,15
factor_18,201503,-0.08738084604262374,22
factor_18,201504,-0.1748315824843003,21
factor_18,201505,-0.046730066498727185,20
factor_18,201506,-0.1804283763181845,21
factor_18,201507,-0.18289494441956353,23
factor_18,201508,-0.05201725725496493,21
factor_18,201509,-0.016837419748135886,20
factor_18,201510,-0.0192129794091518,17
factor_18,201511,-0.018384790097383072,21
factor_18,201512,-0.12102841304092983,23
factor_18,201601,-0.12263104409920297,20
factor_18,201602,-0.10181069720348669,16
factor_18,201603,-0.10409545114297013,23
factor_18,201604,-0.07803985659568112,20
factor_18,201605,-0.023120165204786585,21
factor_18,201606,-0.0206727234580659,20
factor_18,201607,-0.1662488415246343,21
factor_18,201608,-0.12448447401285004,23
factor_18,201609,-0.013745863844562892,20
factor_18,201610,-0.10637456232587376,16
factor_18,201611,-0.15124800594992152,22
factor_18,201612,-0.047618691781411975,22
factor_18,201701,-0.07349923350718483,18
factor_18,201702,-0.10358500615373017,18
factor_18,201703,-0.05845515722064077,23
factor_18,201704,-0.06856114025387085,18
factor_18,201705,-0.08048943317315949,20
factor_18,201706,-0.07249221936937432,22
factor_18,201707,-0.00216351317777972,21
factor_18,201708,-0.11602574586878987,23
factor_18,201709,-0.10052597047715088,21
factor_18,201710,-0.013220254604009399,17
factor_18,201711,-0.06099222215345004,22
factor_18,201712,-0.08429342146593284,21
factor_18,201801,-0.04635448388591075,22
factor_18,201802,-0.09888653499925287,15
factor_18,201803,0.0013019326917034495,22
factor_18,201804,-0.055824065468794495,18
factor_18,201805,-0.021338350724884134,22
factor_18,201806,-0.05487160186252242,20
factor_18,201807,-0.07746467793204508,22
factor_18,201808,-0.03966304715739881,23
factor_18,201809,-0.07659224364885248,19
factor_18,201810,-0.12388319199368628,18
factor_18,201811,-0.07009994201991457,22
factor_18,201812,-0.12405048045412195,20
factor_18,201901,-0.08840239776124506,22
factor_18,201902,-0.08170990667830372,15
factor_18,201903,-0.16488485630666444,21
factor_18,201904,-0.18456950589938032,21
factor_18,201905,-0.030376567787842694,20
factor_18,201906,-0.13644061748699796,19
factor_18,201907,-0.030953123634456178,23
factor_18,201908,-0.0437785657095943,22
factor_18,201909,-0.11457025542430879,20
factor_18,201910,-0.02087300613321709,18
factor_18,201911,-0.09396411377648131,21
factor_18,201912,-0.04722111568629004,22
factor_18,202001,0.06008610021522372,16
factor_18,202002,-0.08011104123411897,20
factor_18,202003,-0.1180236214042126,22
factor_18,202004,-0.026166973222481998,21
factor_18,202005,-0.0154635040208267,18
factor_18,202006,-0.06334274398639006,20
factor_18,202007,-0.04612529520242161,23
factor_18,202008,-0.08846583387289346,21
factor_18,202009,-0.08101353559579,22
factor_18,202010,0.007553454031658774,16
factor_18,202011,-0.11617850837374062,21
factor_18,202012,0.0557608432083924,23
factor_18,202101,-0.05140868173374067,20
factor_18,202102,-0.10919816313487243,15
factor_18,202103,-0.09808468042071189,23
factor_18,202104,-0.03953910628616623,21
factor_18,202105,-0.033873276610485885,18
factor_18,202106,-0.02200914311463998,21
factor_18,202107,0.08005345571036974,22
factor_18,202108,-0.07801038412856696,22
factor_18,202109,-0.10511182608738094,20
factor_18,202110,0.010162320787758932,16
factor_18,202111,-0.07731755124866448,22
factor_18,202112,-0.13941063666370906,23
factor_18,202201,-0.08247762509653582,19
factor_18,202202,-0.03254493374220894,16
factor_18,202203,-0.0032630564756399878,23
factor_18,202204,-0.06467621052022242,19
factor_18,202205,-0.07079703345934628,19
factor_18,202206,-0.06672055573429758,21
factor_18,202207,-0.024580633868578904,21
factor_18,202208,-0.1378931947308612,23
factor_18,202209,-0.09945151721330954,21
factor_18,202210,0.02084433848279793,16
factor_18,202211,-0.17067287469065476,22
factor_18,202212,-0.07942072453588941,22
factor_18,202301,-0.09019718796558386,16
factor_18,202302,-0.09994496800191979,20
factor_18,202303,0.023484620948728874,23
factor_18,202304,-0.08572167568634596,19
factor_18,202305,-0.11249412102152005,20
factor_18,202306,-0.08633059030393721,20
factor_18,202307,-0.1494588068531198,21
factor_18,202308,-0.09140323887527435,23
factor_18,202309,-0.061511357136350475,20
factor_18,202310,-0.026782042252666723,17
factor_18,202311,-0.044126424939518245,22
factor_18,202312,-0.011230017747623463,21
factor_18,202401,-0.13708273612045152,22
factor_18,202402,-0.042057261005715975,15
factor_18,202403,-0.07322549901335333,21
factor_18,202404,-0.13420993439531823,20
factor_18,202405,-0.08665548195001961,20
factor_18,202406,-0.057868091435694394,19
factor_18,202407,-0.08744526127713632,23
factor_18,202408,-0.09907422946145897,22
factor_18,202409,-0.04010209549916243,19
factor_18,202410,-0.02196351798742748,18
factor_18,202411,-0.10367681939846377,21
factor_18,202412,-0.1751309971476225,22
factor_18,202501,-0.047069369338523494,18
factor_18,202502,0.011451266337733733,18
factor_18,202503,-0.15250038828481943,21
factor_18,202504,-0.08063041282286594,21
factor_18,202505,-0.08698322318527989,19
factor_18,202506,-0.09868616712585813,20
factor_18,202507,-0.08869053604999019,23
factor_18,202508,-0.0698378053496156,21
factor_18,202509,-0.04708138054651418,22
factor_18,202510,-0.1307963366739794,17
factor_18,202511,-0.08951707011699725,20
factor_18,202512,-0.04366000103382676,23
factor_19,201501,0.09717174167267129,20
factor_19,201502,0.049730336347117245,15
factor_19,201503,0.032257463593066256,22
factor_19,201504,-0.043327057709827574,21
factor_19,201505,0.09362162136787552,20
factor_19,201506,-0.09916372228928239,21
factor_19,201507,0.037634255094769774,23
factor_19,201508,-0.0016640852489824653,21
factor_19,201509,0.16351956645589194,20
factor_19,201510,0.12784010214989733,17
factor_19,201511,0.11160872453118989,21
factor_19,201512,-0.015643881903883744,23
factor_19,201601,0.025665792772268724,20
factor_19,201602,-0.03554643421875729,16
factor_19,201603,0.1372678204462356,23
factor_19,201604,0.02594792808636979,20
factor_19,201605,0.03593584944622343,21
factor_19,201606,0.04436766411710415,20
factor_19,201607,-0.15725125753807895,21
factor_19,201608,0.007937619517868954,23
factor_19,201609,0.04996104199344167,20
factor_19,201610,0.04275258241186647,16
factor_19,201611,-0.08009233238274954,22
factor_19,201612,-0.03913055668928394,22
factor_19,201701,-0.10566563522549764,18
factor_19,201702,0.0022025692569088776,18
factor_19,201703,-0.10784462636891046,23
factor_19,201704,-0.12127757623858543,18
factor_19,201705,-0.14434040293097128,20
factor_19,201706,-0.003016785331469606,22
factor_19,201707,-0.15866634969333632,21
factor_19,201708,0.05821796326356139,23
factor_19,201709,-0.020777763171079662,21
factor_19,201710,-0.10505603467403428,17
factor_19,201711,-0.16745914883193738,22
factor_19,201712,-0.017796429690723353,21
factor_19,201801,-0.15261499238037313,22
factor_19,201802,0.14514264234095506,15
factor_19,201803,0.09189126803683415,22
factor_19,201804,-0.07803236319941836,18
factor_19,201805,-0.006518075096668497,22
factor_19,201806,-0.002183810831480712,20
factor_19,201807,-0.10550032755886876,22
factor_19,201808,-0.07051741552395434,23
factor_19,201809,-0.11416592164126756,19
factor_19,201810,0.031437283170401314,18
factor_19,201811,0.005919046265205793,22
factor_19,201812,-0.037757244015479134,20
factor_19,201901,-0.12010559673412718,22
factor_19,201902,0.12053039652443207,15
factor_19,201903,-0.033868121989731964,21
factor_19,201904,-0.07735138073588295,21
factor_19,201905,0.010840276455831497,20
factor_19,201906,-0.0283552642471734,19
factor_19,201907,-0.06469839047148154,23
factor_19,201908,-0.0010699898522232387,22
factor_19,201909,0.0032430406209631073,20
factor_19,201910,-0.0998070973120396,18
factor_19,201911,-0.042171394936601936,21
factor_19,201912,0.023944056228574342,22
factor_19,202001,-0.05046849740238757,16
factor_19,202002,0.07584083687675201,20
factor_19,202003,-0.016875434411428396,22
factor_19,202004,-0.07508570540234842,21
factor_19,202005,0.01249213537843049,18
factor_19,202006,-0.07459764504130495,20
factor_19,202007,-0.004061032392258134,23
factor_19,202008,0.011240866873107717,21
factor_19,202009,-0.026617284256573913,22
factor_19,202010,-0.0012919156741507706,16
factor_19,202011,-0.08117388547480463,21
factor_19,202012,-0.17447872213103502,23
factor_19,202101,-0.08221465719954471,20
factor_19,202102,0.08861422784691561,15
factor_19,202103,-0.028811451148306265,23
factor_19,202104,-0.054390038571475285,21
factor_19,202105,0.049886284718189164,18
factor_19,202106,0.016282931859956412,21
factor_19,202107,-0.007129049242670946,22
factor_19,202108,-0.019981212517217586,22
factor_19,202109,-0.04545797027635936,20
factor_19,202110,-0.02907226596638276,16
factor_19,202111,0.08050193631121917,22
factor_19,202112,-0.024950187038805926,23
factor_19,202201,-0.04846781885854855,19
factor_19,202202,0.047556970271451435,16
factor_19,202203,-0.030075887417051573,23
factor_19,202204,-0.07298431384359826,19
factor_19,202205,0.009099135449983984,19
factor_19,202206,-0.05576736252897149,21
factor_19,202207,0.07685879650459862,21
factor_19,202208,-0.028553805248796544,23
factor_19,202209,-0.06926309929825077,21
factor_19,202210,0.08752257503035035,16
factor_19,202211,-0.0440359521724614,22
factor_19,202212,-0.0644213368342272,22
factor_19,202301,0.043325089348932866,16
factor_19,202302,-0.045108659408735784,20
factor_19,202303,-0.04791719568445075,23
factor_19,202304,-0.0708119757976237,19
factor_19,202305,0.13910661120366505,20
factor_19,202306,0.03377972382516731,20
factor_19,202307,-0.12275771076058518,21
factor_19,202308,0.0814746988025702,23
factor_19,202309,-0.033580988173250476,20
factor_19,202310,0.050544780282629063,17
factor_19,202311,0.1115807877216168,22
factor_19,202312,0.057015594081779426,21
factor_19,202401,-0.28990054144928473,22
factor_19,202402,0.09900231977915232,15
factor_19,202403,0.048687254951429955,21
factor_19,202404,-0.06182150857106028,20
factor_19,202405,-0.12907425037751805,20
factor_19,202406,0.04031998630602859,19
factor_19,202407,-0.011131585658616357,23
factor_19,202408,-0.021702003795449502,22
factor_19,202409,0.007877404016219489,19
factor_19,202410,0.10700078547881514,18
factor_19,202411,0.1050078885051876,21
factor_19,202412,-0.15169144376978785,22
factor_19,202501,0.11797061414485271,18
factor_19,202502,0.09212811873083132,18
factor_19,202503,-0.09222587928861972,21
factor_19,202504,0.12175338062545193,21
factor_19,202505,0.04182920053033329,19
factor_19,202506,0.005780737719301403,20
factor_19,202507,-0.01550911077805044,23
factor_19,202508,-0.07687539288078102,21
factor_19,202509,-0.0748534314974694,22
factor_19,202510,0.06708644134249575,17
factor_19,202511,-0.049300837824142005,20
factor_19,202512,-0.05124847703672473,23
factor_20,201501,0.0735634859053355,20
factor_20,201502,0.04086318554482259,15
factor_20,201503,0.11238229257650234,22
factor_20,201504,0.13648632072687458,21
factor_20,201505,0.00420351284800607,20
factor_20,201506,0.01602419977779632,21
factor_20,201507,0.042340411361011764,23
factor_20,201508,0.09224007359787342,21
factor_20,201509,0.05844808427367759,20
factor_20,201510,0.0383110683438654,17
factor_20,201511,0.0728001914390572,21
factor_20,201512,0.09303480343932502,23
factor_20,201601,0.023516180060525388,20
factor_20,201602,0.16333527010294854,16
factor_20,201603,0.10308730057504144,23
factor_20,201604,0.0944380905030504,20
factor_20,201605,0.026442805475677535,21
factor_20,201606,0.0954474902832577,20
factor_20,201607,0.06144761281870748,21
factor_20,201608,0.09406109986154629,23
factor_20,201609,-0.0017399732868122104,20
factor_20,201610,0.07634099182904455,16
factor_20,201611,0.07451596122284553,22
factor_20,201612,-0.01854986232972116,22
factor_20,201701,0.011733974029342563,18
factor_20,201702,0.11966514013631167,18
factor_20,201703,-0.027129212628534766,23
factor_20,201704,-0.05837383795976377,18
factor_20,201705,-0.07551037607089073,20
factor_20,201706,0.1186741859116886,22
factor_20,201707,-0.05460539332178786,21
factor_20,201708,0.08682977624132636,23
factor_20,201709,0.09983168840909483,21
factor_20,201710,-0.04617712054304609,17
factor_20,201711,-0.06350527619341789,22
factor_20,201712,0.09310503472927614,21
factor_20,201801,-0.0010950632555039599,22
factor_20,201802,0.10647118711532876,15
factor_20,201803,0.052625683520900246,22
factor_20,201804,0.0498506111581656,18
factor_20,201805,0.03803978087466393,22
factor_20,201806,0.03346082264664073,20
factor_20,201807,0.05611423698102692,22
factor_20,201808,0.010392096381140293,23
factor_20,201809,0.008102667710021594,19
factor_20,201810,0.056650874345728415,18
factor_20,201811,0.06775215447911835,22
factor_20,201812,0.05768742037817145,20
factor_20,201901,0.0715975527477477,22
factor_20,201902,0.0667135227141225,15
factor_20,201903,0.14391110039458774,21
factor_20,201904,0.08035056829409033,21
factor_20,201905,0.03718757630500423,20
factor_20,201906,0.11365497843420769,19
factor_20,201907,-0.01742669832774537,23
factor_20,201908,0.05823983129012445,22
factor_20,201909,0.04061828687229031,20
factor_20,201910,-0.019257606278826125,18
factor_20,201911,0.018304054524557575,21
factor_20,201912,0.08609905084877396,22
factor_20,202001,-0.06951736234548017,16
factor_20,202002,0.17315243920173712,20
factor_20,202003,-0.001833402707336537,22
factor_20,202004,0.0687549145867567,21
factor_20,202005,0.03230134724772444,18
factor_20,202006,0.05107690860256599,20
factor_20,202007,0.050748263179374954,23
factor_20,202008,0.0176722497780886,21
factor_20,202009,0.09628303019203681,22
factor_20,202010,-0.056609463740759786,16
factor_20,202011,0.014512001637720331,21
factor_20,202012,-0.083395230894858,23
