strategy_id,universe,score_name,top_k,rebalance_days,hold_days,val_days,val_total_ret,val_ann_ret,val_ann_vol,val_sharpe,val_max_drawdown,val_win_rate,val_bench_ann_ret,val_excess_ann_ret,val_excess_sharpe,val_avg_turnover,val_rebalance_count,observation_days,observation_total_ret,observation_ann_ret,observation_ann_vol,observation_sharpe,observation_max_drawdown,observation_win_rate,observation_bench_ann_ret,observation_excess_ann_ret,observation_excess_sharpe,observation_avg_turnover,observation_rebalance_count
industry_concept__score_low_vol_mom__top3__rb10,industry_concept,score_low_vol_mom,3,10,10,483,-0.1568426937878128,-0.08516320994794802,0.2841468908097824,-0.1722216340378663,-0.3074743690228192,0.474120082815735,0.18784006684587706,-0.25926358073341815,-1.092534143202789,0.9592069895466616,49,93,-0.02149384682696598,-0.057176726939998646,0.26638552241584673,-0.08768282636527762,-0.1531454597540004,0.4838709677419355,0.05468683869726565,-0.11166422583022972,-0.469011456898797,0.933673731033385,10
tradable_theme__score_mom_5_10__top5__rb10,tradable_theme,score_mom_5_10,5,10,10,483,-0.22976294509746842,-0.12733508203831134,0.377597139034787,-0.1726891861514218,-0.36129063302063,0.4824016563146998,0.19005875999688016,-0.2714658151778606,-1.1965145242619648,0.9755102040816327,49,93,0.6774272287266563,3.061738222407423,0.5281768277091895,2.9222293235737324,-0.2595277813219268,0.5806451612903226,0.06018190415199798,2.9078645610082363,3.2798677065442696,0.9800000000000001,10
industry__score_mom_5_10__top20__rb5,industry,score_mom_5_10,20,5,5,483,-0.1998824730825043,-0.10983289910484195,0.33666184864205057,-0.17829136195214787,-0.37185394718127585,0.484472049689441,0.17183939229863743,-0.2454761168628985,-1.3457330982451126,0.8376771801633548,97,93,0.06926414776546097,0.1989773585484138,0.44908013246702694,0.6305273299612534,-0.28444823985077394,0.5376344086021505,0.022428170864180474,0.18308880410588935,0.6310691855221404,0.7894747373046934,19
industry_concept__score_mom_5_10__top5__rb10,industry_concept,score_mom_5_10,5,10,10,483,-0.23596171912999897,-0.13100638853036373,0.37924096878841834,-0.1816861145119176,-0.3661477931939864,0.484472049689441,0.18784006684587706,-0.2729958511150238,-1.2076757317047913,0.9755102040816327,49,93,0.6774272287266563,3.061738222407423,0.5281768277091895,2.9222293235737324,-0.2595277813219268,0.5806451612903226,0.05468683869726565,2.927942041404194,3.2924295569206503,0.9800000000000001,10
industry_concept__score_pullback_trend__top5__rb10,industry_concept,score_pullback_trend,5,10,10,483,-0.20023037685585343,-0.11003486380491201,0.33231996171343153,-0.18676721643281585,-0.36018296849775977,0.5113871635610766,0.18784006684587706,-0.2584640986563831,-1.5739133768671714,0.9836734693877551,49,93,-0.02099646418720258,-0.055877563948899533,0.36268291836711025,0.022998857504660106,-0.16750485683913263,0.4946236559139785,0.05468683869726565,-0.10072032028623634,-0.22835811265027658,0.9600000000000002,10
industry__score_mom_10_20__top20__rb5,industry,score_mom_10_20,20,5,5,483,-0.21132376562798372,-0.11649696514066665,0.3461365293464338,-0.18710723234070625,-0.34695883656465054,0.484472049689441,0.17183939229863743,-0.24829279132437165,-1.407085220774991,0.7902778157354183,97,93,0.1458489204884812,0.44615909113295427,0.4566235919791375,1.038582577943724,-0.2609880588123369,0.5806451612903226,0.022428170864180474,0.42701479458098834,1.1006196713968954,0.7263868493345589,19
industry__score_pullback_trend__top10__rb10,industry,score_pullback_trend,10,10,10,483,-0.19227380663178273,-0.10542638043897856,0.3207352063213281,-0.18951163179113356,-0.3657258079537197,0.4927536231884058,0.17183939229863743,-0.2407195464691304,-1.694479025410957,0.9388321340680094,49,93,0.0864629579491134,0.2519553094733773,0.3439298524922749,0.8249399983553978,-0.12960930713251784,0.5268817204301075,0.022428170864180474,0.2326985432435944,0.9205746170775171,0.9600000000000002,10
tradable_theme__score_mom_5_10__top10__rb10,tradable_theme,score_mom_5_10,10,10,10,483,-0.22964819271960724,-0.12726725189395183,0.36157474649546884,-0.19770152625928492,-0.3536528061057005,0.4906832298136646,0.19005875999688016,-0.26884128732852985,-1.500177594393245,0.963265306122449,49,93,0.5851455142577149,2.4843584017346485,0.42176174097847463,3.1773113146966487,-0.18679821801566376,0.6236559139784946,0.06018190415199798,2.3108627326185114,3.594882971862036,0.8800000000000001,10
industry__score_low_vol_mom__top10__rb10,industry,score_low_vol_mom,10,10,10,483,-0.15899735177765384,-0.08638369485743469,0.2688758269585787,-0.20318639860624232,-0.31074005801914906,0.4968944099378882,0.17183939229863743,-0.2401683444633228,-1.3728899247817723,0.9020437847731917,49,93,0.06564830720413384,0.18802275664133794,0.2540376595392297,0.8057752161201666,-0.1208850181200608,0.5053763440860215,0.022428170864180474,0.1594480354839578,0.8890302389693954,0.9002465391866912,10
industry_concept__score_volume_confirm__top3__rb5,industry_concept,score_volume_confirm,3,5,5,483,-0.2089394478877974,-0.11510440738025896,0.3248395099095183,-0.21514910775855392,-0.386156651907856,0.47619047619047616,0.18784006684587706,-0.27334541827928904,-1.216572933500788,0.9656669491424785,97,93,-0.04329932704896944,-0.11302908985768356,0.3889706718537434,-0.11404825400814145,-0.23810907950620708,0.5268817204301075,0.05468683869726565,-0.15728169196041508,-0.361805197391567,0.9473684210526315,19
industry_concept__score_mom_5_10__top20__rb5,industry_concept,score_mom_5_10,20,5,5,483,-0.22885526470483963,-0.1267986840477492,0.34643705718950696,-0.21918115194879792,-0.3965090464302614,0.4865424430641822,0.18784006684587706,-0.27254034330954136,-1.4385669915495944,0.8691134260812459,97,93,0.05931020733263259,0.1689735475829055,0.4557768118520603,0.5722331897626247,-0.310206727285975,0.5698924731182796,0.05468683869726565,0.11441311471508464,0.4744194668580935,0.8026343415900293,19
industry__score_breakout__top10__rb10,industry,score_breakout,10,10,10,483,-0.18309816658884603,-0.10013867913012642,0.29059141761044877,-0.2199125151227059,-0.3416740976360162,0.4865424430641822,0.17183939229863743,-0.24657931577156844,-1.4573924757015972,0.8980340664289909,49,93,0.20407209020558148,0.6540256127879049,0.31282366850817783,1.7661743189025303,-0.13824106315432516,0.5376344086021505,0.022428170864180474,0.6192711985551771,2.0718853511313142,0.8604816721242731,10
industry__score_volume_confirm__top20__rb1,industry,score_volume_confirm,20,1,1,483,-0.22497271350685277,-0.1245076729835356,0.3382884185015361,-0.22736749742070866,-0.32696930280526926,0.4782608695652174,0.17183939229863743,-0.25608699752267294,-1.5514751478123086,0.4881009234488358,483,93,0.13072103331368456,0.3950061253663404,0.33255585000958215,1.1684928797359284,-0.17406943329984803,0.5806451612903226,0.022428170864180474,0.3617892324308396,1.2325125142380693,0.5295824274464982,93
industry_concept__score_mom_10_20__top10__rb10,industry_concept,score_mom_10_20,10,10,10,483,-0.2478678233672278,-0.13809812197709437,0.36370794357616654,-0.22858135046312444,-0.41194366541467964,0.4865424430641822,0.18784006684587706,-0.2784041969361173,-1.4449536464268995,0.9367346938775512,49,93,0.5652894571187821,2.3673538565934265,0.45981226497885663,2.876327539928377,-0.19948068699568933,0.5913978494623656,0.05468683869726565,2.2181732425970875,3.17137210759795,0.8500000000000002,10
industry_concept__score_mom_5_10__top20__rb1,industry_concept,score_mom_5_10,20,1,1,483,-0.24274657962775792,-0.1350411801601511,0.35696464531401095,-0.2290222408223102,-0.4030779535586624,0.4824016563146998,0.18784006684587706,-0.28147376675843305,-1.2836257444592647,0.40923224027418653,483,93,0.006868984517734988,0.0187222013594206,0.4489262535531074,0.2686102645091097,-0.3311332319548992,0.5483870967741935,0.05468683869726565,-0.03021075938028961,0.12041507172631256,0.391913026158498,93
tradable_theme__score_mom_10_20__top10__rb10,tradable_theme,score_mom_10_20,10,10,10,483,-0.2485660689565773,-0.13851568469481135,0.3627346733573016,-0.23140280828574536,-0.41478661864231514,0.484472049689441,0.19005875999688016,-0.2800798621303441,-1.4551266122864854,0.9367346938775512,49,93,0.5686648010402322,2.387065822805581,0.4592171257442347,2.892179066123098,-0.1977544708093707,0.5913978494623656,0.06018190415199798,2.220634354024128,3.1782736027805596,0.8500000000000002,10
industry__score_mom_10_20__top20__rb1,industry,score_mom_10_20,20,1,1,483,-0.242635611897566,-0.13497505159753898,0.35023250118267607,-0.24036140001627918,-0.3740150258225544,0.4886128364389234,0.17183939229863743,-0.2671631443474408,-1.310517263960497,0.3607082248058293,483,93,0.15758523489859178,0.48664772729286776,0.42637787873790944,1.1458071282411906,-0.2642060963438352,0.5913978494623656,0.022428170864180474,0.46479348304956125,1.2339054605597122,0.33531186354656106,93
tradable_theme__score_mom_5_10__top20__rb1,tradable_theme,score_mom_5_10,20,1,1,483,-0.2517762705092832,-0.14043783198279025,0.3562042103872194,-0.24782522233552634,-0.39823510066404855,0.4824016563146998,0.19005875999688016,-0.2873158120680771,-1.314274218958065,0.41177802936613306,483,93,0.005851766126639513,0.015935827009501358,0.4492007740356532,0.2627187158052044,-0.33351241495517103,0.5483870967741935,0.06018190415199798,-0.03781084070377916,0.10068382653911813,0.38977260880634235,93
tradable_theme__score_volume_confirm__top3__rb5,tradable_theme,score_volume_confirm,3,5,5,483,-0.23108564247480678,-0.12811727781858517,0.32938145784594497,-0.25282021841176294,-0.39043347756730407,0.474120082815735,0.19005875999688016,-0.2830136732132318,-1.3138926848549632,0.9622078009197923,97,93,0.05312490519242563,0.1505704942420789,0.4154873934831694,0.5437529396942611,-0.22220837508163216,0.5161290322580645,0.06018190415199798,0.09214391010660239,0.4271155781755822,0.9473684210526315,19
industry_concept__score_mom_5_10__top3__rb10,industry_concept,score_mom_5_10,3,10,10,483,-0.3119328120388509,-0.1772163370356139,0.4144947877139772,-0.26346576905702984,-0.39392796005258945,0.4865424430641822,0.18784006684587706,-0.31087828157518727,-1.1402377822695393,0.9931972789115647,49,93,0.45328816942726435,1.7537267216341874,0.5260070027265112,2.1907074234170896,-0.3154845890115877,0.5591397849462365,0.05468683869726565,1.6739183121980914,2.4847740279839967,0.9666666666666666,10
tradable_theme__score_mom_5_10__top3__rb10,tradable_theme,score_mom_5_10,3,10,10,483,-0.3156587020808358,-0.17954390172841372,0.41350616934042356,-0.27192705328903977,-0.3939279600525897,0.4865424430641822,0.19005875999688016,-0.3139291566897605,-1.1608909209144893,0.9931972789115647,49,93,0.45328816942726435,1.7537267216341874,0.5260070027265112,2.1907074234170896,-0.3154845890115877,0.5591397849462365,0.06018190415199798,1.6602795659444234,2.472378291606649,0.9666666666666666,10
tradable_theme__score_mom_5_10__top20__rb5,tradable_theme,score_mom_5_10,20,5,5,483,-0.2618856184568439,-0.1465168393520554,0.34508188647864324,-0.2875452374288954,-0.399721960776639,0.4782608695652174,0.19005875999688016,-0.2904325552008157,-1.5561798965894071,0.8701440073781616,97,93,0.06212871269506226,0.17742060160919348,0.456004319795549,0.5879747304066218,-0.3101451084257655,0.5698924731182796,0.06018190415199798,0.11681088681110374,0.4798478478724542,0.8026343415900293,19
industry__score_mom_5_10__top3__rb10,industry,score_mom_5_10,3,10,10,483,-0.318163963357572,-0.18111234835076495,0.40637243141498497,-0.28880032532982947,-0.4149134770232267,0.4906832298136646,0.17183939229863743,-0.30136770926242495,-1.1550768516175287,0.9863945578231293,49,93,0.3721908016658453,1.3569424474292195,0.5283947152996823,1.8874349399972237,-0.30933145282862584,0.5483870967741935,0.022428170864180474,1.363743581679516,2.1719149236790347,0.9666666666666666,10
industry__score_volume_confirm__top10__rb5,industry,score_volume_confirm,10,5,5,483,-0.2649144213013973,-0.14834587644090003,0.3468462390946347,-0.29281328870960993,-0.35388128427682985,0.484472049689441,0.17183939229863743,-0.2760204687164195,-1.568515415341299,0.9134625575324256,97,93,-0.031979360410582136,-0.08430284276224698,0.36964199061283154,-0.0534828880629473,-0.25102888248900723,0.5053763440860215,0.022428170864180474,-0.09951997317651284,-0.19598367089154153,0.9211383602690661,19
industry__score_mom_5_10__top20__rb1,industry,score_mom_5_10,20,1,1,483,-0.26825582443547114,-0.15036787347146807,0.34526792687205615,-0.3001788305421996,-0.36909981255279467,0.4865424430641822,0.17183939229863743,-0.28117621881206556,-1.4052904407865143,0.38934403257399175,483,93,0.04068976007596703,0.11412798950701752,0.4375989878593162,0.468599097409485,-0.30350428931320317,0.5591397849462365,0.022428170864180474,0.09764015047672392,0.43937062423467016,0.3708965107011337,93
industry__score_mom_10_20__top10__rb5,industry,score_mom_10_20,10,5,5,483,-0.2872647570643919,-0.16195583857547735,0.36577808870927425,-0.3015057065804619,-0.4235833506584169,0.47619047619047616,0.17183939229863743,-0.2898493476416154,-1.2927988919612416,0.8351524829210071,97,93,0.19259003356272486,0.611633964597819,0.5152699486457629,1.1863390341288935,-0.28799193307394044,0.5806451612903226,0.022428170864180474,0.5916644178391035,1.244203345239806,0.7790879476767785,19
industry__score_pullback_trend__top5__rb10,industry,score_pullback_trend,5,10,10,483,-0.25374071419015454,-0.14161601223404785,0.32844694886628356,-0.3028407744104683,-0.3588127384931564,0.4886128364389234,0.17183939229863743,-0.2721064513469812,-1.7103145281606242,0.9755102040816327,49,93,-0.011344845028336104,-0.030443545795996174,0.37111868670154663,0.10252020780085971,-0.18102013769693726,0.4946236559139785,0.022428170864180474,-0.04383858829788012,-0.004572358408104303,0.9600000000000002,10
tradable_theme__score_mom_10_20__top20__rb1,tradable_theme,score_mom_10_20,20,1,1,483,-0.2944837537132836,-0.1663952439463865,0.359110998455513,-0.3284257960669308,-0.415675548986397,0.4782608695652174,0.19005875999688016,-0.30838742089149607,-1.4326220064674084,0.38535483989089775,483,93,0.14682342275660254,0.4494941602845257,0.4456008509261983,1.058661406835657,-0.28264274815209167,0.5698924731182796,0.06018190415199798,0.3748617889703678,1.0259408928855402,0.3508051797489496,93
industry_concept__score_mom_10_20__top20__rb1,industry_concept,score_mom_10_20,20,1,1,483,-0.3060460057802158,-0.17355109830946602,0.3621600856020358,-0.3466277633885161,-0.421571404779407,0.4803312629399586,0.18784006684587706,-0.31246616455760046,-1.4635170696827886,0.38412881591361153,483,93,0.1538777965600686,0.47378133248867993,0.446056486730976,1.095319328124629,-0.2813258650577699,0.5698924731182796,0.05468683869726565,0.40552547605610845,1.0842800676490933,0.34869470177240547,93
industry__score_mom_5_10__top5__rb10,industry,score_mom_5_10,5,10,10,483,-0.32120913147961094,-0.1830225255294281,0.3779963166247938,-0.3472888632798682,-0.42430890224123474,0.4865424430641822,0.17183939229863743,-0.3021144328698063,-1.4748649990852085,0.9673469387755101,49,93,0.7387878499935125,3.4770379788727652,0.5218193573519555,3.1391309301989803,-0.2366972369244611,0.6129032258064516,0.022428170864180474,3.468301145965391,3.5975322862169588,0.9600000000000002,10
industry__score_low_vol_mom__top3__rb1,industry,score_low_vol_mom,3,1,1,483,-0.24565791423092764,-0.13677777924300205,0.2959346340958541,-0.3493882577749926,-0.31022136775213005,0.474120082815735,0.17183939229863743,-0.2884018210098023,-1.1667563956084253,0.43420626338957746,483,93,0.024316222399541232,0.06726658394623741,0.3039350627781341,0.3665138915371182,-0.18126013715091693,0.4838709677419355,0.022428170864180474,0.04184226536421587,0.28921475186664247,0.47109998380698703,93
industry__score_breakout__top5__rb10,industry,score_breakout,5,10,10,483,-0.2589990872669137,-0.14477705504427618,0.30991540115826294,-0.3520194795526101,-0.3769506588267665,0.47619047619047616,0.17183939229863743,-0.2867839230679877,-1.358186111252601,0.934698420401902,49,93,0.2595890408880279,0.8689079651833551,0.38507602218367093,1.8179787577458413,-0.16761670360317504,0.5806451612903226,0.022428170864180474,0.8400763759788821,2.0852039300821197,0.9400130947841301,10
industry__score_pullback_trend__top3__rb10,industry,score_pullback_trend,3,10,10,483,-0.30297955230457896,-0.17164775572350155,0.3503925418213615,-0.3641016238818435,-0.3954627720038866,0.4927536231884058,0.17183939229863743,-0.2991425761255112,-1.4669701447952601,0.9795918367346939,49,93,-0.1148787587551301,-0.2815532509537533,0.4259835598405659,-0.5617038247698246,-0.21845602353701843,0.46236559139784944,0.022428170864180474,-0.2954067043472919,-0.7398572540461502,0.9666738792905933,10
industry__score_volume_confirm__top3__rb1,industry,score_volume_confirm,3,1,1,483,-0.33429763823596625,-0.19127976103942856,0.37411866037060765,-0.3823898153662012,-0.4385430397925999,0.4575569358178054,0.17183939229863743,-0.3191674899192023,-1.2403054391825712,0.6711920723324442,483,93,0.17452480865082287,0.5463365133245073,0.3770298696588364,1.3437956710337753,-0.1412404444979687,0.5268817204301075,0.022428170864180474,0.5055656038259668,1.368207954908073,0.7104832456183601,93
industry_concept__score_mom_10_20__top10__rb5,industry_concept,score_mom_10_20,10,5,5,483,-0.33468494554121264,-0.1915252815326085,0.3736042305306735,-0.3831161936612338,-0.4291626364282707,0.4782608695652174,0.18784006684587706,-0.3267083584008069,-1.4557725462869604,0.8495803983651957,97,93,0.22044922400310862,0.7156967147105435,0.5205858364034988,1.3000878122905761,-0.28992793349193835,0.5698924731182796,0.05468683869726565,0.6338786995629104,1.2825449162395393,0.7791059997939075,19
tradable_theme__score_mom_10_20__top10__rb5,tradable_theme,score_mom_10_20,10,5,5,483,-0.33473531367628595,-0.19155721574700746,0.373287238334056,-0.3838216807539366,-0.4268982594023685,0.47619047619047616,0.19005875999688016,-0.32777477850689407,-1.4642370292682785,0.8506061261189981,97,93,0.22773472213800883,0.7435907483197366,0.5206859622303991,1.3309426292840583,-0.28498828158265854,0.5698924731182796,0.06018190415199798,0.6522168116477767,1.3066055447143237,0.7791059997939075,19
industry__score_mom_10_20__top5__rb10,industry,score_mom_10_20,5,10,10,483,-0.33529362666784945,-0.19191127271540165,0.367948055872759,-0.3960521251105293,-0.4093890900745669,0.47619047619047616,0.17183939229863743,-0.3148723306314537,-1.4321825887612776,0.9346938775510205,49,93,0.5603800895938726,2.338812662153732,0.46645841491877704,2.823485018222206,-0.22123907956649558,0.6129032258064516,0.022428170864180474,2.316613835778537,3.278281804229623,0.8800000000000001,10
industry_concept__score_mom_10_20__top5__rb10,industry_concept,score_mom_10_20,5,10,10,483,-0.36254279824789126,-0.20936788441146514,0.3826871219689217,-0.4234480112993158,-0.42730247202996463,0.4824016563146998,0.18784006684587706,-0.33874474001379196,-1.5540242541223772,0.9551020408163264,49,93,0.5793579253057173,2.4499937048054545,0.49334507736615707,2.761804853096388,-0.24453198066556947,0.5806451612903226,0.05468683869726565,2.32125689972691,3.1036553286278243,0.9400000000000001,10
industry__score_volume_confirm__top3__rb10,industry,score_volume_confirm,3,10,10,483,-0.3137077543887097,-0.17832439028525915,0.33295024031144727,-0.42470493851886504,-0.5141780658735573,0.4824016563146998,0.17183939229863743,-0.3091765846330956,-1.5138611425077948,0.9795918367346939,49,93,0.1731241637187515,0.5413448574571853,0.39980698767652734,1.2808416415053965,-0.17721593490754184,0.5591397849462365,0.022428170864180474,0.5211485136316978,1.4476190271807088,0.9333333333333333,10
industry_concept__score_mom_10_20__top10__rb1,industry_concept,score_mom_10_20,10,1,1,483,-0.38144220769222204,-0.22168584324521035,0.38772976275178905,-0.4531304794771071,-0.490989234631098,0.4865424430641822,0.18784006684587706,-0.35507188665050304,-1.3733453058387766,0.4090351950273153,483,93,0.17259004156241042,0.5394440200146122,0.5153251425113724,1.0972944329840888,-0.3382830262954647,0.5161290322580645,0.05468683869726565,0.46823919406766823,1.0662042848658047,0.37300047717237417,93
industry__score_volume_confirm__top10__rb1,industry,score_volume_confirm,10,1,1,483,-0.3460031316626513,-0.1987305037809035,0.3485193517150177,-0.4635069362137756,-0.3731959808676294,0.484472049689441,0.17183939229863743,-0.3213851675571925,-1.6848275468673042,0.5675571884588306,483,93,0.09656974627984383,0.28376446197350247,0.3404049259698361,0.9031980413505413,-0.16455347955983612,0.5268817204301075,0.022428170864180474,0.25024835926031197,0.8925487799945127,0.5904073399948958,93
industry__score_volume_confirm__top5__rb10,industry,score_volume_confirm,5,10,10,483,-0.32596902374652936,-0.18601654615081675,0.3208628197194049,-0.4823007318287885,-0.45072403005778505,0.484472049689441,0.17183939229863743,-0.3150433112739034,-1.7446139793692952,0.9877551020408164,49,93,0.22945514242866727,0.7502192025265526,0.3719237045490321,1.6904847304992083,-0.1320128576631675,0.5376344086021505,0.022428170864180474,0.7213230303989715,1.9410688906677491,0.9400603242054224,10
tradable_theme__score_mom_10_20__top10__rb1,tradable_theme,score_mom_10_20,10,1,1,483,-0.3993516859177645,-0.23352582222601637,0.38729859669242445,-0.49355557663402705,-0.5039579542723037,0.4803312629399586,0.19005875999688016,-0.36597597004585547,-1.431051273746125,0.4108622328370943,483,93,0.17304356049866954,0.5410579113658092,0.515546831855664,1.0990710216043136,-0.3344028424389405,0.5161290322580645,0.06018190415199798,0.4625735922160952,1.0580121276260948,0.373042615969754,93
tradable_theme__score_pullback_trend__top3__rb10,tradable_theme,score_pullback_trend,3,10,10,483,-0.3626485553117169,-0.20943632337835616,0.3473092623124614,-0.5045115928949467,-0.42654349860460805,0.4927536231884058,0.19005875999688016,-0.3454688152650608,-1.737545944399716,0.9863945578231293,49,93,-0.06601221447205574,-0.16893649685247203,0.3919523614914589,-0.2760650858163757,-0.21141423086895805,0.4838709677419355,0.06018190415199798,-0.2131975830814149,-0.5750417724551325,0.9666666666666666,10
industry__score_breakout__top3__rb10,industry,score_breakout,3,10,10,483,-0.34401240350333606,-0.1974588978444516,0.3149923560189165,-0.5419781821023878,-0.4262085828818558,0.4865424430641822,0.17183939229863743,-0.3343647650647703,-1.4389651961173502,0.9524042684582261,49,93,0.14904666535953393,0.4571209857803342,0.42193555283991446,1.1023860924095883,-0.15953111593089608,0.5483870967741935,0.022428170864180474,0.4337200311442213,1.1770834663621603,0.9666666666666666,10
tradable_theme__score_mom_10_20__top5__rb10,tradable_theme,score_mom_10_20,5,10,10,483,-0.4172810491998564,-0.24554931571598526,0.38355651640951155,-0.5434664523381728,-0.4657218635879318,0.484472049689441,0.19005875999688016,-0.36952958846240236,-1.7581226188638275,0.9591836734693877,49,93,0.5793579253057173,2.4499937048054545,0.49334507736615707,2.761804853096388,-0.24453198066556947,0.5806451612903226,0.06018190415199798,2.304532562813298,3.0916293470554317,0.9200000000000002,10
industry_concept__score_pullback_trend__top3__rb10,industry_concept,score_pullback_trend,3,10,10,483,-0.3795751721612014,-0.22046103662148786,0.3472964926514247,-0.5449143941691627,-0.42264845839951104,0.4906832298136646,0.18784006684587706,-0.3530499434204526,-1.8242358739149842,0.9863945578231293,49,93,-0.06601221447205574,-0.16893649685247203,0.3919523614914589,-0.2760650858163757,-0.21141423086895805,0.4838709677419355,0.05468683869726565,-0.20919935429639447,-0.5593145490631631,0.9666666666666666,10
industry__score_mom_5_10__top10__rb5,industry,score_mom_5_10,10,5,5,483,-0.39496576724608135,-0.23061084627517692,0.36118211876868206,-0.5457387609922366,-0.5036902829927103,0.474120082815735,0.17183939229863743,-0.34787337737339574,-1.7033848809862788,0.8732076170650157,97,93,0.12073412787390403,0.36187130497464604,0.4909388552814123,0.8760919873734382,-0.3125938011563001,0.5591397849462365,0.022428170864180474,0.34430103847714033,0.9011306588365275,0.8579194381728931,19
industry__score_mom_5_10__top10__rb1,industry,score_mom_5_10,10,1,1,483,-0.42287120862987315,-0.2493341702356736,0.3790704539169609,-0.5675109798002473,-0.5061651055313043,0.47619047619047616,0.17183939229863743,-0.3648916886661808,-1.560536848578477,0.426157723760981,483,93,0.05479039262743668,0.15550767751495398,0.5244032608086832,0.5415440152266243,-0.39291120419285364,0.5376344086021505,0.022428170864180474,0.14221664105802256,0.5229572398565924,0.41110843913667494,93
industry_concept__score_mom_5_10__top10__rb5,industry_concept,score_mom_5_10,10,5,5,483,-0.41234330035733757,-0.24222059868899126,0.3660395229998247,-0.575060590640381,-0.5091703027873333,0.47619047619047616,0.18784006684587706,-0.3689983239119058,-1.8019325150164245,0.8927943673115842,97,93,0.11319429921890212,0.3371875227889134,0.4922977065414765,0.837937614279247,-0.3165057624635308,0.5591397849462365,0.05468683869726565,0.2727436872158595,0.7700928651790273,0.8526315789473684,19
industry_concept__score_mom_5_10__top10__rb1,industry_concept,score_mom_5_10,10,1,1,483,-0.44188574365860456,-0.2623411811134513,0.39038458729671566,-0.5850240761130735,-0.5053380936260217,0.4782608695652174,0.18784006684587706,-0.38715577853623917,-1.5867630343931365,0.44143642618225565,483,93,0.07113646677483776,0.20467471344570431,0.5292805623916454,0.6200663604694863,-0.40750998323532295,0.5376344086021505,0.05468683869726565,0.14843400519815142,0.5332804311225706,0.41649386475589534,93
tradable_theme__score_mom_5_10__top3__rb5,tradable_theme,score_mom_5_10,3,5,5,483,-0.4954082162402976,-0.30013823928391203,0.4378734395740632,-0.5949107384307903,-0.5898792912590289,0.4699792960662526,0.19005875999688016,-0.41777341461478923,-1.429339415836084,0.9312714776632302,97,93,-0.0472216770276539,-0.12284824122588267,0.7256806726799206,0.1842646695973071,-0.5283324698030649,0.5161290322580645,0.06018190415199798,-0.15506192603370994,0.08263402046826061,0.8947368421052634,19
industry_concept__score_mom_5_10__top3__rb5,industry_concept,score_mom_5_10,3,5,5,483,-0.49904527295351087,-0.3027747294719937,0.4378089375675608,-0.6036709264725325,-0.5894098170025799,0.4699792960662526,0.18784006684587706,-0.4190362088973798,-1.4377457911923521,0.9278350515463918,97,93,-0.0472216770276539,-0.12284824122588267,0.7256806726799206,0.18426466959730722,-0.5283324698030649,0.5161290322580645,0.05468683869726565,-0.1506673563060067,0.09028547186267703,0.8947368421052634,19
tradable_theme__score_mom_5_10__top10__rb5,tradable_theme,score_mom_5_10,10,5,5,483,-0.4239509512669939,-0.2500672344191479,0.3649376331510041,-0.6064273521669559,-0.515324554422401,0.4658385093167702,0.19005875999688016,-0.37672246010628474,-1.8542457876193978,0.8948562229816873,97,93,0.11319429921890212,0.3371875227889134,0.4922977065414765,0.837937614279247,-0.3165057624635308,0.5591397849462365,0.06018190415199798,0.26627281611661324,0.7584922946110897,0.8526315789473684,19
tradable_theme__score_mom_10_20__top3__rb10,tradable_theme,score_mom_10_20,3,10,10,483,-0.4749311030457096,-0.2854610753221145,0.4070433268891156,-0.622733641585197,-0.533042583403811,0.484472049689441,0.19005875999688016,-0.40540824997183855,-1.6156333511630039,0.9727891156462585,49,93,0.4064240774297261,1.5196915172235195,0.5542356872602932,1.946468886649556,-0.2526607343169238,0.5483870967741935,0.06018190415199798,1.451634770982349,2.2095110940997675,1.0,10
industry_concept__score_mom_5_10__top5__rb5,industry_concept,score_mom_5_10,5,5,5,483,-0.47028679634505843,-0.28217052661237363,0.4011985052320519,-0.6255320096042638,-0.588343329653378,0.4720496894409938,0.18784006684587706,-0.4023791799856623,-1.6232905540374494,0.9030927835051548,97,93,0.12910733458513945,0.3896180865013048,0.6308135036476435,0.8380285146324354,-0.4145927909440318,0.4946236559139785,0.05468683869726565,0.34107278678969455,0.8024866044090785,0.8637900452455853,19
industry_concept__score_mom_10_20__top3__rb10,industry_concept,score_mom_10_20,3,10,10,483,-0.4769655140781024,-0.2869068635330544,0.4068302731396089,-0.628252140471666,-0.5348518380092375,0.484472049689441,0.18784006684587706,-0.4057934420851421,-1.6170512664783054,0.9727891156462585,49,93,0.4064240774297261,1.5196915172235195,0.5542356872602932,1.946468886649556,-0.2526607343169238,0.5483870967741935,0.05468683869726565,1.464196927063091,2.2212167229316617,1.0,10
tradable_theme__score_mom_5_10__top10__rb1,tradable_theme,score_mom_5_10,10,1,1,483,-0.46017508361033144,-0.27505363843099084,0.38994063150628905,-0.6306499114202287,-0.5129507664197608,0.474120082815735,0.19005875999688016,-0.39880677477235416,-1.6513698628612747,0.4450965474553402,483,93,0.07070668161130844,0.20336539577989998,0.5293342950248956,0.6180015020165884,-0.40750998323532295,0.5376344086021505,0.06018190415199798,0.14130638831737818,0.5202275644564683,0.41541732408536275,93
